YEAR,STATE,ST_CASE,COUNTY,FATALS,A_CRAINJ,A_REGION,A_RU,A_INTER,A_RELRD,A_INTSEC,A_ROADFC,A_JUNC,A_MANCOL,A_TOD,A_DOW,A_CT,A_LT,A_MC,A_SPCRA,A_PED,A_PED_F,A_PEDAL,A_PEDAL_F,A_ROLL,A_POLPUR,A_POSBAC,A_D15_19,A_D16_19,A_D15_20,A_D16_20,A_D65PLS,A_D21_24,A_D16_24,A_RD,A_HR,A_DIST,A_DROWSY
2015,48,480151,29,1,1,6,1,1,4,2,1,3,1,2,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2
2015,48,480152,453,1,1,6,3,3,1,2,7,3,4,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2
2015,48,480153,29,1,1,6,1,2,1,1,3,1,4,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,1,2
2015,48,480154,41,1,1,6,2,2,1,2,3,2,1,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2
2015,48,480155,121,1,1,6,2,2,1,1,3,1,4,1,2,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2
2015,48,480156,231,1,1,6,2,2,1,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,1,2,2,2
2015,48,480157,29,1,1,6,3,3,1,2,7,2,1,2,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2
2015,48,480158,241,1,1,6,1,2,1,2,3,2,1,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
2015,48,480159,373,1,1,6,1,2,4,2,4,2,1,2,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,48,480160,439,1,1,6,2,1,4,2,1,3,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
2015,48,480161,89,1,1,6,1,2,1,2,4,3,1,1,1,1,1,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,1
2015,48,480162,453,1,1,6,2,2,4,2,2,3,1,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,48,480163,491,1,1,6,1,2,1,1,5,1,4,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,48,480164,491,1,1,6,3,3,1,2,7,3,1,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,48,480165,97,1,1,6,1,2,4,2,5,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
2015,48,480166,201,1,1,6,2,2,1,2,2,2,5,2,1,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,1,1,2,2,2,2
2015,48,480167,201,3,1,6,2,1,4,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2
2015,48,480168,309,1,1,6,2,2,1,1,4,1,4,2,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2
2015,48,480169,453,1,1,6,2,1,4,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2
2015,48,480170,451,1,1,6,2,2,3,2,3,3,1,1,2,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,48,480171,453,1,1,6,2,2,1,2,2,2,1,2,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2
2015,48,480172,201,1,1,6,3,3,4,2,7,2,1,2,2,1,2,2,2,2,2,2,2,1,2,3,2,2,1,1,2,2,1,1,2,2,2
2015,48,480173,139,1,1,6,3,3,4,2,7,2,1,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2
2015,48,480174,179,1,1,6,3,3,1,1,7,1,4,2,1,2,2,2,1,2,2,2,2,2,2,3,2,2,1,1,2,2,1,2,2,2,2
2015,48,480175,481,1,1,6,1,2,1,2,5,2,3,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,48,480176,85,1,1,6,2,2,1,2,3,3,4,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
2015,48,480177,99,1,1,6,2,2,1,2,3,2,1,2,2,1,2,2,2,1,1,2,2,2,2,2,1,1,1,1,2,2,1,2,2,1,2
2015,48,480178,113,1,1,6,3,3,4,2,7,2,1,2,2,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,48,480179,201,1,1,6,3,3,1,2,7,2,5,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2
2015,48,480180,199,1,1,6,2,2,4,2,5,2,1,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2
2015,48,480181,201,1,1,6,2,2,1,2,3,2,1,1,2,1,2,1,1,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2
2015,48,480182,453,1,1,6,3,3,4,2,7,2,1,2,2,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,1,1,1,2,2,2
2015,48,480183,163,1,1,6,1,2,4,2,5,2,1,1,1,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,1,2
2015,48,480184,27,1,1,6,2,2,1,2,3,2,1,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2
2015,48,480185,29,1,1,6,2,1,1,1,1,1,4,1,1,3,2,1,1,2,2,2,2,2,2,3,2,2,2,2,1,1,1,2,2,2,2
2015,48,480186,113,1,1,6,3,3,1,2,7,2,3,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2
2015,48,480187,167,1,1,6,2,2,1,1,2,1,3,2,1,3,2,2,2,2,2,2,2,2,2,3,2,2,1,1,2,1,1,2,2,1,2
2015,48,480188,213,2,1,6,1,2,1,2,3,2,3,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2
2015,48,480189,133,1,1,6,1,2,4,2,5,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2
2015,48,480190,201,1,1,6,2,1,1,2,1,2,1,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2
2015,48,480191,201,1,1,6,3,3,4,2,7,2,1,2,2,1,2,2,2,1,1,2,2,1,2,3,2,2,2,2,2,1,1,1,2,2,2
2015,48,480193,225,2,1,6,1,2,4,2,3,2,3,1,1,2,2,2,2,2,2,2,2,1,2,3,1,1,1,1,2,2,1,1,2,2,2
2015,48,480194,241,1,1,6,1,2,1,1,3,1,2,1,1,2,2,2,1,2,2,2,2,1,2,3,2,2,2,2,1,2,2,2,2,1,2
2015,48,480195,431,1,1,6,1,2,4,2,3,2,1,2,1,1,1,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,48,480196,39,1,1,6,3,3,1,2,7,2,1,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,1,1,2,2,1,2,2,2,2
2015,48,480198,185,1,1,6,1,2,1,1,5,1,2,1,2,2,2,2,1,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,1,2
2015,48,480199,201,2,1,6,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2,2,2,2
2015,48,480200,85,1,1,6,3,3,4,2,7,3,1,2,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2
2015,48,480201,113,1,1,6,3,3,1,1,7,1,4,1,2,2,2,2,1,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2
2015,48,480202,135,1,1,6,3,3,4,2,7,2,1,2,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2
2015,48,480203,367,1,1,6,1,2,4,2,5,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2
2015,48,480204,245,1,1,6,2,1,1,2,1,2,3,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,2,2,2,2
2015,48,480205,135,1,1,6,2,2,1,2,3,2,1,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,48,480206,141,1,1,6,3,3,1,1,7,1,1,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2,2,1,2
2015,48,480207,201,1,1,6,3,3,4,2,7,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2
2015,48,480208,217,1,1,6,1,2,1,1,4,1,3,1,1,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2
2015,48,480209,113,1,1,6,2,2,1,2,2,2,2,2,1,3,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2
2015,48,480210,121,1,1,6,2,2,4,2,3,2,1,1,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,48,480211,259,1,1,6,1,2,4,2,4,2,1,1,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2
2015,48,480212,339,1,1,6,2,1,3,2,1,3,1,2,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2
2015,48,480213,29,1,1,6,3,3,1,1,7,1,4,1,1,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,1,1,2,2,1,2
2015,48,480214,439,1,1,6,2,1,4,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2
2015,48,480215,97,1,1,6,1,1,1,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
2015,48,480216,131,1,1,6,1,2,1,2,5,2,3,1,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,48,480217,135,1,1,6,2,2,1,2,3,2,4,1,2,2,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,1,1,1,2,2,2
2015,48,480218,141,2,1,6,1,2,1,2,3,2,1,2,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2015,48,480219,201,1,1,6,2,1,1,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,48,480220,201,1,1,6,2,2,4,2,3,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2
2015,48,480221,279,1,1,6,1,2,3,2,3,2,1,2,2,1,1,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,48,480222,3,2,1,6,1,2,1,1,5,1,4,1,2,2,1,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,48,480223,113,1,1,6,3,3,1,2,7,2,1,2,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2
2015,48,480224,201,1,1,6,2,1,1,2,1,2,1,2,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,48,480225,297,1,1,6,1,2,1,2,3,3,4,1,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,48,480226,329,1,1,6,1,2,1,2,3,2,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2015,48,480227,375,2,1,6,2,2,1,2,3,2,3,1,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,1,2,2,2
2015,48,480228,423,3,1,6,1,2,1,2,4,2,3,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2
2015,48,480229,453,1,1,6,3,3,1,2,7,2,1,2,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2015,48,480230,55,1,1,6,1,2,4,2,5,2,1,1,1,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2
2015,48,480231,151,1,1,6,1,2,4,2,5,2,1,1,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,48,480232,365,1,1,6,1,2,4,2,5,2,1,2,1,1,2,2,1,2,2,2,2,2,1,3,1,1,1,1,2,2,1,1,2,2,2
2015,48,480233,439,1,1,6,2,1,3,2,1,2,1,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2
2015,48,480234,439,1,1,6,2,1,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,48,480235,15,2,1,6,3,3,4,2,7,2,1,2,1,1,2,2,1,2,2,2,2,1,2,2,1,2,1,2,2,2,2,1,2,2,2
2015,48,480236,139,1,1,6,2,2,4,2,4,2,1,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,48,480237,147,1,1,6,1,2,4,2,3,2,1,1,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,1,2,1,2
2015,48,480238,181,1,1,6,1,2,2,2,4,2,3,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,1,2
2015,48,480239,347,1,1,6,2,2,1,2,4,2,1,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,48,480240,355,2,1,6,1,2,2,2,4,2,4,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,48,480241,453,1,1,6,2,2,4,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,1
2015,48,480242,37,2,1,6,1,2,1,2,5,2,3,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,1,2
2015,48,480243,39,1,1,6,2,2,1,2,3,3,4,2,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,1,2
2015,48,480244,53,1,1,6,1,2,1,2,5,2,3,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,48,480245,71,1,1,6,1,1,1,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2
2015,48,480246,113,1,1,6,3,3,1,2,7,2,1,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,48,480247,231,1,1,6,2,2,1,2,4,2,1,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,48,480248,277,1,1,6,3,3,4,2,7,2,1,1,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,1,2,2,2
2015,48,480249,29,1,1,6,2,1,1,1,1,1,4,1,1,2,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,48,480250,215,1,1,6,3,3,4,2,7,2,1,1,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,1,2
2015,48,480251,401,1,1,6,2,2,3,2,3,2,1,2,1,2,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,48,480252,113,1,1,6,2,1,1,2,1,3,2,2,2,2,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,1,2,2
2015,48,480253,201,1,1,6,3,3,1,2,7,2,1,2,1,1,2,2,1,1,1,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,48,480254,201,1,1,6,2,2,1,2,2,2,3,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,48,480255,251,1,1,6,3,3,4,2,7,2,1,1,2,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,48,480256,291,1,1,6,1,2,1,2,5,2,6,1,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2
2015,48,480257,481,1,1,6,1,2,1,2,5,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2
2015,48,480258,29,1,1,6,3,3,1,2,7,2,1,2,2,1,2,2,2,1,1,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2
2015,48,480259,113,1,1,6,3,3,1,1,7,1,4,2,2,2,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,48,480260,121,1,1,6,3,3,4,2,7,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
2015,48,480261,217,3,1,6,1,2,1,1,4,1,2,2,2,3,2,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,1,2
2015,48,480262,315,1,1,6,1,2,4,2,5,2,1,2,2,1,2,2,2,2,2,2,2,2,2,3,1,2,1,2,2,2,2,1,2,1,2
2015,48,480263,423,1,1,6,2,2,1,1,4,1,1,2,2,1,2,2,2,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,48,480264,439,1,1,6,2,2,4,2,3,2,1,1,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,1,2,2,2
2015,48,480265,423,1,1,6,1,2,4,2,5,2,1,2,2,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,48,480266,29,1,1,6,2,2,4,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2
2015,48,480267,213,1,1,6,1,2,4,2,3,2,1,1,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,48,480268,291,1,1,6,1,2,1,2,4,2,1,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,48,480269,309,1,1,6,1,1,1,2,1,2,1,2,1,2,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,48,480270,407,1,1,6,1,2,1,2,5,2,1,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,1,2
2015,48,480271,439,1,1,6,2,1,2,2,1,2,1,1,1,1,2,2,1,2,2,2,2,2,2,3,1,1,1,1,2,2,1,1,2,2,2
2015,48,480272,1,1,1,6,1,2,3,2,4,2,1,1,1,1,2,2,2,2,2,2,2,1,2,3,2,2,1,1,2,2,1,1,2,1,1
2015,48,480273,439,1,1,6,2,2,3,2,2,3,1,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2
2015,48,480274,201,1,1,6,3,3,1,2,7,2,1,2,1,1,2,2,2,1,1,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2
2015,48,480275,61,1,1,6,2,2,4,2,3,2,1,1,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,48,480276,149,1,1,6,1,2,1,1,3,1,4,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2
2015,48,480277,339,1,1,6,3,2,1,1,3,1,4,1,1,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2
2015,48,480278,113,2,1,6,2,2,3,2,3,2,1,1,2,2,2,2,1,2,2,2,2,1,2,1,1,1,1,1,2,2,1,1,2,2,2
2015,48,480279,215,1,1,6,2,2,1,2,3,3,1,2,2,1,2,2,2,2,2,1,1,2,2,3,1,1,1,1,2,2,1,2,2,2,2
2015,48,480280,225,1,1,6,2,2,4,2,3,2,1,2,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,48,480281,369,1,1,6,1,2,3,2,3,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2
2015,48,480282,439,1,1,6,2,1,1,2,1,3,4,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,48,480283,385,1,1,6,1,2,4,2,4,2,1,1,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2
2015,48,480284,29,1,1,6,2,2,1,2,3,3,1,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,48,480285,113,1,1,6,3,3,1,1,7,1,4,1,1,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,1,2
2015,48,480286,439,1,1,6,3,3,4,2,7,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2
2015,48,480287,27,1,1,6,3,3,4,2,7,2,1,2,2,1,2,2,1,2,2,2,2,1,2,3,1,1,1,1,2,2,1,1,2,2,2
2015,48,480288,29,2,1,6,2,2,3,2,2,2,1,2,1,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,48,480289,165,1,1,6,1,2,1,2,3,2,2,1,1,2,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2
2015,48,480290,213,1,1,6,2,2,1,1,5,1,4,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2
2015,48,480291,339,1,1,6,1,2,4,2,4,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
2015,48,480292,355,1,1,6,1,2,4,2,5,2,1,2,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,1
2015,48,480293,113,1,1,6,2,1,1,2,1,2,1,1,1,2,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,48,480294,201,1,1,6,2,2,1,1,2,1,4,1,1,2,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,48,480295,495,1,1,6,1,2,1,1,4,1,2,1,1,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,48,480296,115,1,1,6,3,3,4,2,7,2,1,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
2015,48,480297,135,1,1,6,2,2,1,2,2,3,4,2,2,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2
2015,48,480298,185,1,1,6,1,2,4,2,5,2,1,1,2,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,1,2
2015,48,480299,201,1,1,6,3,3,1,1,7,1,4,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2015,48,480300,215,1,1,6,2,1,1,2,1,2,1,2,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,48,480301,309,1,1,6,1,2,4,2,3,2,1,2,2,1,2,2,2,2,2,2,2,1,2,3,1,1,1,1,2,2,1,2,2,2,2
2015,48,480302,123,1,1,6,1,2,1,2,3,2,2,1,1,2,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2
2015,48,480303,113,1,1,6,3,3,1,2,7,2,2,1,1,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,1,2
2015,48,480304,135,1,1,6,3,3,1,1,7,1,4,2,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2
2015,48,480305,453,1,1,6,2,2,1,1,2,1,4,1,1,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1
2015,48,480306,145,1,1,6,3,3,1,2,7,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2
2015,48,480307,29,1,1,6,2,2,4,2,2,2,1,1,1,1,2,2,2,2,2,2,2,1,2,3,1,1,1,1,2,2,1,1,2,1,2
2015,48,480308,113,1,1,6,2,2,1,2,2,2,1,1,1,3,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2,2,1,2
2015,48,480309,231,1,1,6,1,2,1,1,4,1,4,1,1,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,48,480310,339,2,1,6,1,2,4,2,3,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2
2015,48,480311,453,1,1,6,2,2,1,1,3,1,4,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2
2015,48,480312,91,1,1,6,2,1,1,2,1,2,1,2,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,1,2
2015,48,480313,113,1,1,6,3,3,1,2,7,3,4,1,1,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2,2,2,2
2015,48,480314,215,1,1,6,2,2,1,2,5,2,1,2,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2
2015,48,480315,459,1,1,6,1,2,1,1,4,1,4,1,1,3,1,2,1,2,2,2,2,2,1,3,1,1,1,1,2,2,1,2,2,2,2
2015,48,480316,497,1,1,6,3,3,4,2,7,2,1,2,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2
2015,48,480317,85,1,1,6,1,2,1,2,4,3,4,1,2,3,2,1,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2
2015,48,480318,109,1,1,6,1,1,1,2,1,2,3,1,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,48,480319,117,1,1,6,1,2,1,2,3,2,1,2,2,1,1,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,48,480320,141,1,1,6,2,2,1,2,3,2,3,2,2,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,1
2015,48,480321,245,1,1,6,2,2,1,2,2,2,1,2,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,48,480322,349,1,1,6,1,1,4,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2
2015,48,480323,363,1,1,6,1,2,4,2,5,2,1,2,2,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,48,480324,451,1,1,6,1,2,1,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,1,1,2,2,2,2
2015,48,480325,113,1,1,6,2,2,4,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2
2015,48,480326,135,1,1,6,2,2,1,1,4,1,2,2,2,3,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2015,48,480327,201,1,1,6,2,2,4,1,3,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2
2015,48,480328,303,1,1,6,3,3,1,1,7,1,2,2,2,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,1,2,2
