STATE,ST_CASE,VEH_NO,PVE_FORMS,PNUMOCCS,PDAY,PMONTH,PHOUR,PMINUTE,PHARM_EV,PMAN_COLL,PTYPE,PHIT_RUN,PREG_STAT,POWNER,PMAKE,PMODEL,PMAK_MOD,PBODYTYP,PMODYEAR,PVIN,PVIN_1,PVIN_2,PVIN_3,PVIN_4,PVIN_5,PVIN_6,PVIN_7,PVIN_8,PVIN_9,PVIN_10,PVIN_11,PVIN_12,PTRAILER,PMCARR_I1,PMCARR_I2,PMCARR_ID,PGVWR,PV_CONFIG,PCARGTYP,PHAZ_INV,PHAZPLAC,PHAZ_ID,PHAZ_CNO,PHAZ_REL,PBUS_USE,PSP_USE,PEM_USE,PUNDERIDE,PIMPACT1,PVEH_SEV,PTOWED,PM_HARM,PVEH_SC1,PVEH_SC2,PFIRE,PDEATHS
42,420143,2,1,0,4,3,2,25,14,0,2,0,37,6,82,881,82881,66,2000,1FUYSDYB1YPA,1,F,U,Y,S,D,Y,B,1,Y,P,A,1,57,02429115,5702429115,3,6,1,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0
42,420198,2,1,0,29,4,21,42,53,0,3,0,42,6,7,43,7043,4,2004,1B3EL46X24N2,1,B,3,E,L,4,6,X,2,4,N,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,2,5,12,0,0,0,0
42,420222,2,1,1,15,4,3,20,14,0,2,0,18,6,82,881,82881,66,2013,3AKJGLDR5DSF,3,A,K,J,G,L,D,R,5,D,S,F,1,57,00038406,5700038406,3,6,1,1,0,0,0,0,0,0,0,0,10,6,2,12,0,0,0,0
42,420222,3,1,1,15,4,3,20,14,0,2,0,37,6,51,881,51881,66,2013,4V4NC9EH1DN5,4,V,4,N,C,9,E,H,1,D,N,5,1,57,00090882,5700090882,3,6,2,1,0,0,0,0,0,0,0,0,5,2,5,12,0,0,0,0
42,420252,3,2,0,16,5,6,0,12,6,3,0,92,6,55,401,55401,14,2002,KM8SC73D32U2,K,M,8,S,C,7,3,D,3,2,U,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,2,5,12,0,0,0,0
42,420315,2,1,0,4,5,13,46,14,0,2,0,42,6,21,2,21002,4,1998,1G3HN52K6W48,1,G,3,H,N,5,2,K,6,W,4,8,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,6,2,12,0,0,0,0
42,420317,2,1,0,30,5,1,15,14,0,2,0,42,6,21,17,21017,4,1987,2G3AJ51WXH93,2,G,3,A,J,5,1,W,X,H,9,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
42,420331,2,2,0,10,3,15,45,14,0,2,0,42,6,37,402,37402,14,2006,SHSRD785X6U4,S,H,S,R,D,7,8,5,X,6,U,4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,2,5,12,0,0,0,0
42,420331,3,2,2,10,3,15,45,14,0,2,0,42,6,49,46,49046,5,2013,JTDKN3DU8D16,J,T,D,K,N,3,D,U,8,D,1,6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,10,4,5,12,0,0,0,0
42,420334,2,1,0,18,5,15,34,33,0,3,0,42,6,49,401,49401,14,2004,JTEBU14R9480,J,T,E,B,U,1,4,R,9,4,8,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,4,3,8,0,0,0,0
42,420334,3,1,0,18,5,15,34,33,0,3,0,42,6,7,482,7482,31,2000,3B7HF12Z0YG1,3,B,7,H,F,1,2,Z,0,Y,G,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,2,5,8,0,0,0,0
42,420349,3,2,0,11,5,16,35,12,7,3,0,42,6,7,29,7029,4,2013,1C3CDFBA1DD2,1,C,3,C,D,F,B,A,1,D,D,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,3,6,2,12,0,0,0,0
42,420349,4,2,0,11,5,16,35,12,7,3,0,42,6,20,481,20481,31,2014,1GCVKREC4EZ3,1,G,C,V,K,R,E,C,4,E,Z,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,2,6,2,12,0,0,0,0
42,420349,5,2,0,11,5,16,35,12,7,3,0,42,6,20,2,20002,4,2002,2G1WH55K9293,2,G,1,W,H,5,5,K,9,2,9,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,2,6,2,12,0,0,0,0
42,420355,2,1,0,29,5,13,30,14,0,2,0,42,6,84,481,84481,31,9999,1HTMMAAL1BH3,1,H,T,M,M,A,A,L,1,B,H,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,8,2,5,12,0,0,0,0
42,420361,3,2,0,2,5,2,29,12,6,2,0,42,6,7,402,7402,14,2000,1B4HS28N1YF1,1,B,4,H,S,2,8,N,1,Y,F,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,2,5,12,0,0,0,0
42,420361,4,2,0,2,5,2,29,12,6,3,0,42,6,22,2,22002,4,2003,1G2HX54K4341,1,G,2,H,X,5,4,K,4,3,4,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,13,6,2,12,0,0,1,0
42,420361,5,2,0,2,5,2,29,12,6,2,0,99,6,20,499,20499,48,9999,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,9,5,12,0,0,0,0
42,420369,2,1,0,9,5,23,44,9,0,2,0,42,6,49,47,49047,6,2004,2T1KR32E44C1,2,T,1,K,R,3,2,E,4,4,C,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,99,9,5,12,0,0,0,0
42,420432,3,2,1,4,6,20,36,12,2,2,0,42,6,6,44,6044,4,1996,1C3EJ56H3TN1,1,C,3,E,J,5,6,H,3,T,N,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,4,5,12,0,0,0,0
42,420438,3,2,0,4,6,0,52,12,2,2,0,42,6,22,20,22020,4,2001,1G2WK52JX1F1,1,G,2,W,K,5,2,J,X,1,F,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
42,420453,2,1,0,28,6,3,23,9,0,3,0,42,6,49,399,49399,4,1999,4T1BG22K3XU9,4,T,1,B,G,2,2,K,3,X,U,9,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,6,2,12,0,0,0,0
42,420453,3,1,0,28,6,3,23,9,0,3,0,36,6,2,404,2404,14,2015,1C4PJMDS2FW6,1,C,4,P,J,M,D,S,2,F,W,6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,6,2,12,0,0,0,0
42,420544,2,1,3,10,6,23,49,14,0,2,0,42,6,2,407,2407,14,2012,1C4PJMFK8CW1,1,C,4,P,J,M,F,K,8,C,W,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,2,5,12,0,0,0,0
42,420622,2,1,0,3,9,13,50,33,0,3,0,42,6,7,402,7402,14,2003,1D4HS38N13F5,1,D,4,H,S,3,8,N,1,3,F,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,13,2,5,30,0,0,0,0
42,420631,2,1,0,5,8,21,30,14,0,3,0,42,6,7,472,7472,30,2006,1D7HE28K06S5,1,D,7,H,E,2,8,K,0,6,S,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,63,4,5,12,0,0,0,0
42,420679,2,1,0,26,9,99,99,8,0,3,0,42,6,55,35,55035,4,2009,KMHDU46D49U6,K,M,H,D,U,4,6,D,4,9,U,6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,2,4,3,12,0,0,0,0
42,420697,2,1,0,22,8,15,11,33,0,3,0,99,6,20,401,20401,14,2003,1GNCT18X33K1,1,G,N,C,T,1,8,X,3,3,K,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,9,5,12,0,0,0,0
42,420704,1,18,0,7,1,13,41,14,0,2,0,42,6,2,404,2404,14,1999,1J4FF68S1XL5,1,J,4,F,F,6,8,S,1,X,L,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,6,2,14,0,0,0,0
42,420704,2,18,0,7,1,13,41,14,0,2,0,42,6,84,884,84884,66,2001,2HSCHAER01C0,2,H,S,C,H,A,E,R,0,1,C,0,1,57,831932,57831932,3,6,1,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0
42,420704,3,18,0,7,1,13,41,14,0,2,0,42,6,20,423,20423,15,2014,1GNKVHKD0EJ2,1,G,N,K,V,H,K,D,0,E,J,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
42,420704,4,18,0,7,1,13,41,14,0,2,0,26,6,49,32,49032,4,2010,2T1BU4EE3AC4,2,T,1,B,U,4,E,E,3,A,C,4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
42,420713,4,3,0,16,7,15,50,12,1,3,0,42,6,20,24,20024,6,2010,1GNLVFED6AS1,1,G,N,L,V,F,E,D,6,A,S,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
42,420718,2,1,0,18,10,3,59,59,0,3,0,42,6,49,404,49404,14,2007,JTEBU11F2700,J,T,E,B,U,1,1,F,2,7,0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,3,6,2,12,0,0,0,0
42,420741,3,2,0,11,9,8,17,12,6,3,0,99,6,2,404,2404,14,1997,1J4GZ78YXVC5,1,J,4,G,Z,7,8,Y,X,V,C,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,1,2,5,12,0,0,0,0
42,420767,2,1,0,20,12,2,41,14,0,2,0,99,6,99,884,99884,66,9999,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,1,99,999999999,99999999999,3,6,98,1,0,0,0,0,0,0,0,0,12,6,2,2,0,0,1,0
42,420767,3,1,0,20,12,2,41,14,0,2,0,99,6,99,884,99884,66,9999,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,1,99,999999999,99999999999,3,6,98,1,0,0,0,0,0,0,0,0,19,6,2,2,0,0,1,0
42,420769,3,2,0,12,7,3,6,12,6,2,0,42,6,19,14,19014,4,2003,1G6KS54YX3U2,1,G,6,K,S,5,4,Y,X,3,U,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,2,9,5,12,0,0,0,0
42,420769,4,2,0,12,7,3,6,12,6,2,0,42,6,52,34,52034,4,2003,4A3AA46G73E1,4,A,3,A,A,4,6,G,7,3,E,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,5,2,5,12,0,0,0,0
42,420769,5,2,0,12,7,3,6,12,6,2,0,42,6,20,482,20482,31,2003,3GNEK13T03G1,3,G,N,E,K,1,3,T,0,3,G,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
42,420780,2,1,0,6,12,0,54,30,0,2,0,42,6,35,43,35043,4,2008,3N1AB61EX8L6,3,N,1,A,B,6,1,E,X,8,L,6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,10,6,2,12,0,0,0,0
42,420780,3,1,0,6,12,0,54,30,0,2,0,42,6,20,481,20481,31,2015,1GC4KZE88FF5,1,G,C,4,K,Z,E,8,8,F,F,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,3,12,0,0,0,0
42,420796,2,1,0,21,8,10,30,8,0,2,0,18,6,87,884,87884,66,2016,1XPBA47X9GD2,1,X,P,B,A,4,7,X,9,G,D,2,1,57,00063391,5700063391,3,6,1,1,0,0,0,0,0,0,0,0,10,2,5,12,0,0,0,0
42,420837,2,1,0,27,9,2,25,31,0,3,0,42,6,23,481,23481,31,2011,1GTR2VE33BZ2,1,G,T,R,2,V,E,3,3,B,Z,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,3,2,5,12,0,0,0,0
42,420895,3,2,0,25,12,20,45,12,2,2,0,42,6,2,404,2404,14,2013,1C4RJFBT8DC5,1,C,4,R,J,F,B,T,8,D,C,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
42,420928,2,1,0,7,11,21,16,59,0,3,0,42,6,12,881,12881,61,2013,1FD0W5HT9DEB,1,F,D,0,W,5,H,T,9,D,E,B,1,88,888888888,88888888888,2,4,96,1,0,0,0,0,0,0,0,0,5,2,5,12,0,0,0,0
42,421037,3,2,0,9,11,5,17,12,1,2,0,42,6,82,881,82881,66,2003,1FUJA6CG83LK,1,F,U,J,A,6,C,G,8,3,L,K,0,57,00010579,5700010579,3,5,96,1,0,0,0,0,0,0,0,0,12,2,5,12,0,0,0,0
42,421043,2,1,1,15,10,23,55,14,0,2,0,34,6,85,881,85881,66,2007,1XKTDU9X17J1,1,X,K,T,D,U,9,X,1,7,J,1,1,57,02428546,5702428546,3,6,1,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
42,421046,2,1,1,12,12,0,28,25,0,2,1,42,6,51,881,51881,66,2006,4V4NC9TJ06N4,4,V,4,N,C,9,T,J,0,6,N,4,1,57,00651154,5700651154,3,6,1,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
42,421049,2,1,2,8,11,18,45,14,0,2,0,42,6,7,43,7043,4,2001,1B3EJ46X71N6,1,B,3,E,J,4,6,X,7,1,N,6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,5,4,3,12,0,0,0,0
42,421053,2,1,0,11,6,17,56,14,0,2,0,42,6,2,404,2404,14,2004,1J4GW48S44C1,1,J,4,G,W,4,8,S,4,4,C,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,4,2,5,12,0,0,0,0
42,421053,3,1,0,11,6,17,56,14,0,2,0,42,6,23,481,23481,31,1998,1GTHC33J3WF0,1,G,T,H,C,3,3,J,3,W,F,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,2,5,12,0,0,0,0
42,421053,4,1,0,11,6,17,56,14,0,2,0,42,6,24,2,24002,2,1995,1G8ZG1273SZ1,1,G,8,Z,G,1,2,7,3,S,Z,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,2,5,12,0,0,0,0
42,421070,2,1,1,23,10,5,40,14,0,2,0,40,6,98,804,98804,66,2016,2KKHAEDV3GPH,2,K,K,H,A,E,D,V,3,G,P,H,1,57,00912923,5700912923,3,6,6,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0
45,450054,2,1,0,30,1,21,30,14,0,3,0,45,6,49,32,49032,4,1989,JT2AE92E0K32,J,T,2,A,E,9,2,E,0,K,3,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,0,5,12,0,0,0,0
45,450091,1,2,0,13,2,14,25,12,8,3,0,45,6,12,481,12481,31,2000,1FDXF46F3YEC,1,F,D,X,F,4,6,F,3,Y,E,C,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,6,2,12,0,0,0,0
45,450123,1,1,0,27,2,20,30,8,0,4,0,45,3,12,481,12481,39,2009,3FRXF75DX9V1,3,F,R,X,F,7,5,D,X,9,V,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0
45,450129,2,1,0,7,3,15,35,34,0,3,0,45,6,49,442,49442,20,1998,4T3ZF13C9WU0,4,T,3,Z,F,1,3,C,9,W,U,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,4,5,12,0,0,0,0
45,450147,2,1,0,16,3,0,30,1,0,3,0,45,6,49,482,49482,31,2010,5TFFY5F16AX0,5,T,F,F,Y,5,F,1,6,A,X,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,10,6,5,12,0,0,0,0
45,450208,1,1,0,15,2,20,58,8,0,2,0,45,6,12,481,12481,31,2011,1FD0W5HT2BEB,1,F,D,0,W,5,H,T,2,B,E,B,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,13,0,0,10,4,5,12,0,0,0,0
45,450272,1,2,0,5,5,5,28,14,0,2,0,18,6,84,881,84881,66,2013,1HTMMAAM9DH1,1,H,T,M,M,A,A,M,9,D,H,1,1,77,777777777,77777777777,3,6,1,1,0,0,0,0,0,0,0,0,14,6,2,12,0,0,0,0
45,450341,1,1,0,1,6,6,45,33,0,3,0,45,6,20,481,20481,31,2002,1GCHK23U12F1,1,G,C,H,K,2,3,U,1,2,F,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0
45,450341,2,1,0,1,6,6,45,33,0,3,0,45,6,20,481,20481,31,1996,1GBEC19M1TE1,1,G,B,E,C,1,9,M,1,T,E,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,4,5,12,0,0,0,0
45,450341,3,1,0,1,6,6,45,33,0,3,0,45,6,7,482,7482,31,2004,1D7HA16D94J1,1,D,7,H,A,1,6,D,9,4,J,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,4,5,12,0,0,0,0
45,450341,4,1,0,1,6,6,45,33,0,3,0,45,6,7,482,7482,31,2002,3D7HA18N52G1,3,D,7,H,A,1,8,N,5,2,G,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0
45,450427,1,1,1,15,7,14,5,14,0,3,0,45,6,12,401,12401,14,2007,1FMEU74897UB,1,F,M,E,U,7,4,8,9,7,U,B,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,6,2,12,0,0,0,0
45,450447,3,2,0,21,7,20,0,12,6,3,0,45,6,35,43,35043,4,2007,3N1AB61E37L7,3,N,1,A,B,6,1,E,3,7,L,7,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,0,5,12,0,0,0,0
45,450454,2,1,0,3,1,17,54,14,0,2,0,45,6,18,2,18002,4,2003,1G4HR54K03U2,1,G,4,H,R,5,4,K,0,3,U,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0
45,450536,2,1,0,15,8,12,8,14,0,3,0,45,6,2,403,2403,14,2000,1J4G248N3YC3,1,J,4,G,2,4,8,N,3,Y,C,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,83,0,5,12,0,0,0,0
45,450800,2,1,0,26,11,3,45,34,0,3,0,45,6,12,401,12401,14,1996,1FMCU22X7TUC,1,F,M,C,U,2,2,X,7,T,U,C,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,13,4,5,12,0,0,0,0
45,450800,3,1,0,26,11,3,45,34,0,3,0,45,6,51,43,51043,4,2002,YV1SZ58D6210,Y,V,1,S,Z,5,8,D,6,2,1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,3,4,5,12,0,0,0,0
45,450800,4,1,0,26,11,3,45,34,0,3,0,45,6,12,401,12401,14,2004,1FMDU64KX4UA,1,F,M,D,U,6,4,K,X,4,U,A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,3,4,5,12,0,0,0,0
45,450880,1,1,0,20,12,2,10,34,0,3,0,45,6,23,401,23401,14,1998,1GKDT13W2W25,1,G,K,D,T,1,3,W,2,W,2,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,10,6,2,12,0,0,0,0
45,450880,2,1,0,20,12,2,10,34,0,3,0,45,6,12,481,12481,31,1986,1FTEF14Y3GNB,1,F,T,E,F,1,4,Y,3,G,N,B,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,13,6,2,12,0,0,0,0
45,450880,3,1,0,20,12,2,10,34,0,3,0,45,6,37,441,37441,20,2006,5FNRL38656B1,5,F,N,R,L,3,8,6,5,6,B,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,10,6,2,12,0,0,0,0
46,460011,2,1,0,14,3,2,12,14,0,2,0,46,6,20,431,20431,16,1999,1GNGK26R7XJ5,1,G,N,G,K,2,6,R,7,X,J,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
47,470040,2,1,0,29,1,7,50,14,0,2,0,93,6,87,881,87881,66,2005,1XP5DB9X25N8,1,X,P,5,D,B,9,X,2,5,N,8,1,57,00154712,5700154712,3,6,3,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0
47,470049,1,1,2,1,2,1,18,8,0,2,0,47,6,49,472,49472,30,2002,5TEGM92N72Z8,5,T,E,G,M,9,2,N,7,2,Z,8,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,13,6,2,12,0,0,0,1
47,470195,3,2,0,9,4,9,35,12,6,3,0,47,6,20,481,20481,31,2003,2GCEC19VX313,2,G,C,E,C,1,9,V,X,3,1,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,8,2,5,12,0,0,0,0
47,470214,2,1,0,22,4,23,40,53,0,3,0,47,6,23,402,23402,14,2011,2CTALMEC2B63,2,C,T,A,L,M,E,C,2,B,6,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,6,2,12,0,0,0,0
47,470265,3,2,0,10,5,20,53,12,1,3,0,47,6,59,32,59032,4,2004,JTHBN36F7401,J,T,H,B,N,3,6,F,7,4,0,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,13,4,5,12,0,0,0,0
47,470268,2,1,0,12,3,21,41,8,0,2,0,47,6,20,2,20002,4,2002,2G1WH55K1292,2,G,1,W,H,5,5,K,1,2,9,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
47,470268,3,1,0,12,3,21,41,8,0,2,0,47,6,7,482,7482,31,1999,1B7HC16XXXS1,1,B,7,H,C,1,6,X,X,X,S,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
47,470280,2,1,0,9,5,22,35,14,0,2,0,47,6,20,2,20002,4,2009,2G1WB57K0912,2,G,1,W,B,5,7,K,0,9,1,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,6,2,12,0,0,0,0
47,470296,2,4,0,18,5,13,35,14,0,3,0,47,6,12,401,12401,14,2001,1FMZU67E61UB,1,F,M,Z,U,6,7,E,6,1,U,B,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
47,470296,5,4,0,18,5,13,35,14,0,3,0,47,6,49,472,49472,30,2015,3TMJU4GN7FM1,3,T,M,J,U,4,G,N,7,F,M,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
47,470320,2,1,0,29,4,16,56,14,0,3,0,47,6,19,3,19003,4,2002,1G6KD54Y02U1,1,G,6,K,D,5,4,Y,0,2,U,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,6,2,12,0,0,0,0
47,470368,2,1,0,19,6,11,29,33,0,3,0,47,6,35,51,35051,6,2015,5N1AT2MT7FC8,5,N,1,A,T,2,M,T,7,F,C,8,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,8,2,5,12,0,0,0,0
47,470495,2,1,0,11,8,18,43,34,0,3,0,47,6,49,482,49482,31,2000,5TBBT441XYS0,5,T,B,B,T,4,4,1,X,Y,S,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,4,5,12,0,0,0,0
47,470710,2,1,1,21,10,99,99,45,0,4,0,47,3,12,881,12881,63,1989,1FDYL90AXKVA,1,F,D,Y,L,9,0,A,X,K,V,A,0,88,888888888,88888888888,3,2,97,1,0,0,0,0,0,0,0,0,6,6,2,12,42,0,0,0
47,470753,2,1,0,9,11,9,0,14,0,2,0,47,6,12,481,12481,31,2015,1FD8W3GT0FEA,1,F,D,8,W,3,G,T,0,F,E,A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,40,0,0,0
47,470757,2,1,0,14,11,18,59,14,0,2,0,47,6,12,401,12401,14,2003,1FMZU67E13UC,1,F,M,Z,U,6,7,E,1,3,U,C,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,6,2,12,0,0,0,0
47,470828,2,1,0,8,12,19,34,8,0,2,0,28,6,20,421,20421,15,1985,1G8CT18B1F01,1,G,8,C,T,1,8,B,1,F,0,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
48,480005,1,1,4,1,1,18,27,14,0,2,0,48,6,98,988,98988,52,2013,5FYC8FB10DC0,5,F,Y,C,8,F,B,1,0,D,C,0,0,57,780798,57780798,3,21,22,1,0,0,0,0,6,3,0,0,6,6,2,12,0,0,0,0
48,480084,2,1,1,9,1,22,10,14,0,2,0,48,6,82,881,82881,63,1997,1FUYDSYB4VP8,1,F,U,Y,D,S,Y,B,4,V,P,8,0,57,2469139,572469139,3,1,4,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
48,480126,2,1,0,19,1,5,52,73,0,2,0,48,6,12,481,12481,31,2002,1FTRW07LX2KA,1,F,T,R,W,0,7,L,X,2,K,A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
48,480142,2,1,2,22,1,6,35,14,0,2,0,93,6,84,881,84881,66,2009,2HSCWAPR79C0,2,H,S,C,W,A,P,R,7,9,C,0,1,57,2192749,572192749,3,6,1,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0
48,480182,2,1,0,18,1,21,23,1,0,3,0,48,6,7,482,7482,31,2003,3D7KA26C93G8,3,D,7,K,A,2,6,C,9,3,G,8,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,13,8,5,12,0,0,0,0
48,480182,3,1,0,18,1,21,23,1,0,3,0,48,6,7,482,7482,31,2006,1D7KS28C26J2,1,D,7,K,S,2,8,C,2,6,J,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,13,8,2,12,0,0,0,0
48,480182,4,1,0,18,1,21,23,1,0,3,0,48,6,7,482,7482,31,2005,3D7KR26C35G7,3,D,7,K,R,2,6,C,3,5,G,7,1,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,13,8,2,12,0,0,0,0
48,480191,2,1,0,23,1,22,0,8,0,3,0,48,6,19,3,19003,4,2004,1G6KE54YX4U1,1,G,6,K,E,5,4,Y,X,4,U,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,5,4,5,12,0,0,0,0
48,480207,2,1,0,27,1,1,55,33,0,3,0,48,6,59,34,59034,4,2008,JTHBE96S0800,J,T,H,B,E,9,6,S,0,8,0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,2,5,12,0,0,0,0
