YEAR,ST_CASE,VEH_NO,A_BODY,A_IMP1,A_IMP2,A_VROLL,A_LIC_S,A_LIC_C,A_CDL_S,A_MC_L_S,A_SPVEH,A_SBUS,A_MOD_YR,A_DRDIS,A_DRDRO
2015,400364,1,9,2,0,2,1,1,2,4,1,3,1997,2,2
2015,400365,1,6,2,0,2,1,1,1,4,1,3,2015,2,2
2015,400365,2,1,4,0,2,1,1,2,4,2,3,2002,2,2
2015,400365,3,1,4,0,2,1,1,2,4,2,3,2005,2,2
2015,400365,4,3,4,0,2,1,1,2,4,2,3,2015,2,2
2015,400365,5,2,4,0,1,1,1,2,4,2,3,2004,2,2
2015,400365,6,1,4,0,2,1,1,2,4,2,3,2013,2,2
2015,400365,7,3,4,0,1,1,1,2,4,2,3,2008,2,2
2015,400365,8,1,6,0,2,1,1,2,4,2,3,2006,2,2
2015,400366,1,3,2,0,2,1,1,2,4,2,3,2002,1,2
2015,400366,2,6,4,0,2,1,1,1,4,2,3,2003,2,2
2015,400367,1,1,2,0,1,1,1,2,4,1,3,2004,2,2
2015,400368,1,7,2,0,2,4,2,2,2,2,3,2003,2,2
2015,400369,1,1,2,0,2,1,1,2,4,2,3,2014,2,2
2015,400369,2,2,2,0,2,1,1,2,4,2,3,2015,2,2
2015,400369,3,2,2,0,2,1,1,2,4,2,3,2004,2,2
2015,400370,1,4,2,0,2,2,2,2,4,2,3,1997,1,2
2015,400371,1,4,4,0,2,1,1,2,4,2,3,2003,2,2
2015,400371,2,3,2,0,1,1,1,2,4,2,3,2003,2,2
2015,400372,1,7,1,0,2,4,1,2,1,1,3,2006,2,2
2015,400373,1,2,2,0,2,1,1,2,4,2,3,2006,2,2
2015,400374,1,6,1,0,1,1,1,1,4,2,3,1999,2,2
2015,400375,1,9,1,0,1,2,1,2,4,1,3,2006,2,2
2015,400376,1,1,2,0,2,1,1,2,4,2,3,2005,2,2
2015,400376,2,1,5,0,2,1,1,2,4,2,3,2007,2,2
2015,400377,1,3,5,0,2,2,2,2,4,2,3,2001,2,2
2015,400377,2,2,2,0,2,1,1,2,4,2,3,2006,2,2
2015,400377,3,1,2,0,2,1,1,2,4,2,3,2011,2,2
2015,400378,1,1,3,0,2,1,1,2,4,2,3,2007,2,2
2015,400378,2,2,2,0,2,1,1,2,4,2,3,1988,2,2
2015,400379,1,2,1,0,1,1,1,2,4,2,3,2001,2,2
2015,400380,1,1,2,0,2,1,1,2,4,2,3,2003,2,2
2015,400380,2,7,3,0,2,4,1,2,1,2,3,2007,2,2
2015,400381,1,2,2,0,2,1,1,2,4,2,3,1993,1,2
2015,400382,1,3,2,0,2,1,1,2,4,2,3,2002,1,2
2015,400382,2,7,2,0,2,4,2,2,2,2,3,2007,2,2
2015,400383,1,3,2,0,2,1,1,2,4,2,3,2012,2,2
2015,400384,1,7,1,0,2,4,1,2,1,2,3,2008,2,2
2015,400384,2,6,4,0,2,1,1,1,4,2,3,2012,2,2
2015,400385,1,1,2,0,1,1,1,2,4,2,3,2012,2,2
2015,400386,1,1,2,0,1,1,1,2,4,2,3,1991,2,2
2015,400387,1,7,2,0,2,4,1,1,1,1,3,2013,2,2
2015,400387,2,2,2,0,2,1,1,2,4,2,3,2012,2,2
2015,400388,1,1,2,0,2,1,1,2,4,1,3,2000,2,2
2015,400388,2,1,5,0,2,1,1,2,4,2,3,2009,2,2
2015,400389,1,2,2,0,2,1,1,2,4,2,3,2005,2,2
2015,400390,1,1,3,0,1,1,1,2,4,2,3,2008,2,2
2015,400391,1,7,2,0,2,4,1,2,1,1,3,2003,2,2
2015,400391,2,7,4,0,2,4,2,2,2,1,3,2007,2,2
2015,400392,1,6,2,0,2,1,1,1,4,2,3,2003,2,2
2015,400392,2,1,4,0,2,3,3,3,4,2,3,2010,2,2
2015,400392,3,2,5,0,2,3,3,3,4,2,3,2001,2,2
2015,400393,1,1,3,0,2,1,1,2,4,1,3,2000,2,2
2015,400394,1,3,2,0,2,1,1,2,4,2,3,2013,2,2
2015,400394,2,1,2,0,2,1,1,2,4,2,3,1997,2,2
2015,400395,1,1,2,0,1,1,1,2,4,2,3,2014,2,2
2015,400395,2,1,2,0,2,1,1,2,4,2,3,2007,2,2
2015,400396,1,2,2,0,2,1,1,2,4,2,3,2006,2,2
2015,400396,2,3,5,0,1,1,1,2,4,2,3,2006,2,2
2015,400397,1,7,2,0,2,4,1,2,1,1,3,2015,2,2
2015,400397,2,1,4,0,2,1,1,2,4,2,3,2013,2,2
2015,400398,1,2,1,0,1,1,1,2,4,2,3,1996,2,2
2015,400399,1,1,2,0,2,1,1,2,4,2,3,2006,2,2
2015,400399,2,2,2,0,2,1,1,2,4,2,3,2006,2,2
2015,400399,3,1,6,0,2,1,1,2,4,2,3,2012,2,2
2015,400400,1,2,4,0,1,1,1,2,4,1,3,2007,2,2
2015,400401,1,1,2,0,2,1,1,2,4,2,3,2013,2,2
2015,400401,2,1,2,0,2,1,1,2,4,2,3,1995,2,2
2015,400402,1,1,2,0,1,1,1,2,4,1,3,2007,2,2
2015,400403,1,2,2,0,2,1,1,2,4,2,3,2004,2,1
2015,400403,2,6,4,0,2,2,2,2,4,2,3,2000,2,2
2015,400404,1,6,4,0,2,1,1,1,4,2,3,2007,2,2
2015,400404,2,2,2,0,2,1,1,2,4,1,3,2009,2,2
2015,400405,1,3,2,0,2,1,1,2,4,2,3,1998,2,2
2015,400406,1,1,5,0,1,1,1,1,4,1,3,1999,2,2
2015,400407,1,6,2,0,2,1,1,1,4,2,3,2008,1,2
2015,400407,2,6,5,0,2,1,1,1,4,2,3,2013,2,2
2015,400408,1,4,2,0,2,1,1,2,4,2,3,2005,2,2
2015,400408,2,1,2,0,2,2,2,2,4,2,3,2011,2,2
2015,400408,3,1,2,0,2,1,1,2,4,2,3,2012,2,2
2015,400409,1,1,2,0,1,2,2,2,4,1,3,2005,2,2
2015,400410,1,1,5,0,2,2,2,2,4,2,3,2002,1,2
2015,400411,1,7,2,0,2,4,1,2,1,1,3,2011,2,2
2015,400412,1,3,4,0,1,2,2,2,4,2,3,1997,2,2
2015,400412,2,1,2,0,2,1,1,2,4,2,3,2001,2,2
2015,400413,1,2,6,0,1,1,1,2,4,1,3,2010,2,2
2015,400414,1,1,2,0,2,1,1,2,4,2,3,2002,2,2
2015,400414,2,1,2,0,2,1,1,2,4,2,3,1989,2,2
2015,400415,1,1,4,0,2,2,2,2,4,2,3,1999,2,2
2015,400415,2,1,2,0,2,2,2,2,4,2,3,1997,2,2
2015,400415,3,2,2,0,2,1,1,2,4,2,3,2015,2,2
2015,400416,1,1,3,0,1,2,2,2,4,1,3,2000,2,2
2015,400417,1,1,2,0,2,1,1,2,4,2,3,1993,2,2
2015,400418,1,7,2,0,2,4,2,2,2,1,3,2009,2,2
2015,400419,1,3,2,0,2,1,1,2,4,2,3,2008,1,2
2015,400419,2,3,4,0,2,1,1,2,4,2,3,2010,2,2
2015,400420,1,1,3,0,1,1,1,2,4,1,3,2000,2,2
2015,400421,1,3,2,0,2,2,2,2,4,2,3,2004,2,2
2015,400422,1,6,2,0,2,1,1,1,4,2,3,2012,2,2
2015,400423,1,1,2,0,2,1,1,2,4,2,3,2005,2,2
2015,400424,1,1,2,0,2,2,2,2,4,1,3,2014,2,2
2015,400425,1,1,6,0,1,1,1,2,4,2,3,2010,2,2
2015,400426,1,1,5,0,2,1,1,1,4,2,3,2009,2,2
2015,400426,2,6,2,0,2,1,1,1,4,2,3,2012,2,2
2015,400426,3,1,2,0,2,1,1,2,4,2,3,2006,2,2
2015,400427,1,1,2,0,2,1,1,2,4,1,3,1998,2,2
2015,400427,2,3,4,0,2,1,1,2,4,2,3,1999,2,2
2015,400428,1,6,2,0,2,1,1,1,4,1,3,1993,2,2
2015,400429,1,1,2,0,2,1,1,2,4,1,3,2007,2,2
2015,400430,1,2,2,0,1,1,1,2,4,2,3,2008,1,1
2015,400431,1,1,3,0,2,2,2,2,4,2,3,2006,2,2
2015,400431,2,6,2,0,2,1,1,1,4,2,3,2011,2,2
2015,400432,1,7,2,0,2,4,2,2,2,1,3,2005,2,2
2015,400432,2,3,4,0,2,1,1,2,4,2,3,2006,2,2
2015,400433,1,3,2,0,2,1,1,2,4,2,3,2001,2,2
2015,400433,2,1,3,0,2,1,1,2,4,2,3,2004,2,2
2015,400434,1,3,5,0,1,1,1,2,4,1,3,2005,2,2
2015,400435,1,2,2,0,1,1,1,2,4,2,3,2001,2,2
2015,400436,1,1,2,0,1,1,1,2,4,1,3,2008,2,2
2015,400437,1,2,2,0,1,1,1,2,4,2,3,1982,1,2
2015,400438,1,3,2,0,2,1,1,2,4,2,3,2011,2,2
2015,400439,1,1,5,0,2,1,1,2,4,2,3,2008,2,2
2015,400439,2,2,2,0,2,1,1,2,4,2,3,1997,2,2
2015,400440,1,6,2,0,2,1,1,1,4,2,3,2014,2,2
2015,400440,2,1,2,0,2,1,1,2,4,2,3,1992,2,2
2015,400441,1,2,1,0,1,1,1,2,4,2,3,2000,2,2
2015,400442,1,3,5,0,2,1,1,2,4,2,3,2010,2,2
2015,400442,2,6,2,0,2,1,1,1,4,2,3,1992,2,2
2015,400443,1,3,2,0,2,1,1,2,4,2,3,2002,2,2
2015,400443,2,1,5,0,2,2,2,2,4,2,3,2002,2,2
2015,400444,1,2,2,0,2,1,1,2,4,2,3,1988,2,2
2015,400444,2,6,4,0,2,1,1,1,4,2,3,2014,2,2
2015,400444,3,6,2,0,2,1,1,1,4,2,3,2007,2,2
2015,400445,1,1,4,0,2,1,1,2,4,2,3,2007,2,2
2015,400446,1,1,2,0,1,1,1,2,4,1,3,1995,2,2
2015,400447,1,1,2,0,1,1,1,2,4,1,3,2006,2,2
2015,400448,1,1,2,0,2,1,1,2,4,2,3,2010,2,2
2015,400448,2,6,3,0,2,2,2,2,4,2,3,2000,2,2
2015,400449,1,1,2,0,2,2,2,2,4,2,3,1993,2,2
2015,400449,2,6,4,0,2,1,1,1,4,2,3,2006,2,2
2015,400450,1,9,1,0,1,2,1,2,4,1,3,2014,2,2
2015,400451,1,7,3,0,2,4,2,2,2,1,3,2013,2,2
2015,400452,1,7,2,0,2,4,1,1,1,1,3,1995,2,2
2015,400453,1,2,2,0,2,1,1,1,4,2,3,2009,2,2
2015,400453,2,6,4,0,2,1,1,1,4,2,3,2014,2,2
2015,400453,3,3,4,0,2,1,1,2,4,2,3,2015,2,2
2015,400454,1,1,2,0,2,1,1,2,4,2,3,2007,2,2
2015,400454,2,2,6,0,2,1,1,2,4,2,3,2004,2,2
2015,400454,3,2,7,0,2,1,1,2,4,2,3,2003,1,2
2015,400455,1,6,5,0,2,1,1,1,4,1,3,2014,2,2
2015,400455,2,1,2,0,2,1,1,2,4,2,3,2002,2,2
2015,400456,1,1,2,0,1,1,1,2,4,2,3,1987,2,2
2015,400457,1,2,2,0,2,1,1,2,4,2,3,2015,2,2
2015,400457,2,6,5,0,2,1,1,1,4,2,3,2016,2,2
2015,400458,1,7,1,0,2,4,1,2,1,2,3,2009,2,2
2015,400459,1,3,2,0,2,1,1,2,4,2,3,2006,2,2
2015,400460,1,1,2,0,2,1,1,2,4,2,3,1994,2,2
2015,400461,1,1,5,0,2,1,1,2,4,2,3,2008,2,2
2015,400461,2,2,2,0,2,1,1,1,4,2,3,2012,2,2
2015,400462,1,6,1,0,1,1,1,1,4,1,3,2003,2,2
2015,400463,1,6,2,0,1,1,1,2,4,1,3,2004,2,2
2015,400464,1,6,1,0,1,1,1,2,4,1,3,2014,2,2
2015,400465,1,1,2,0,2,1,1,2,4,2,3,2013,2,2
2015,400466,1,1,2,0,2,2,2,2,4,2,3,1998,2,2
2015,400467,1,2,2,0,2,1,1,2,4,2,3,2013,2,2
2015,400468,1,1,2,0,2,1,1,2,4,1,3,1999,2,2
2015,400469,1,7,2,0,2,4,2,2,2,1,3,2013,2,2
2015,400470,1,1,2,0,2,1,1,2,4,2,3,2007,2,1
2015,400471,1,3,2,0,2,1,1,2,4,2,3,2002,2,2
2015,400472,1,2,2,0,2,1,1,2,4,2,3,2007,2,2
2015,400473,1,2,2,0,2,1,1,2,4,2,3,2001,2,2
2015,400473,2,1,2,0,2,1,1,2,4,2,3,2003,2,2
2015,400474,1,3,5,0,1,1,1,2,4,2,3,1994,2,2
2015,400474,2,2,2,0,2,1,1,2,4,2,3,2013,2,2
2015,400475,1,1,2,0,2,2,2,2,4,2,3,2002,1,2
2015,400475,2,2,2,0,1,1,1,2,4,2,3,1987,2,2
2015,400477,1,1,4,0,1,1,1,2,4,2,3,2005,2,2
2015,400478,1,3,2,0,2,2,2,2,4,2,3,1994,2,2
2015,400478,2,1,2,0,2,1,1,2,4,2,3,2015,2,2
2015,400479,1,2,2,0,2,1,1,2,4,2,3,2004,2,1
2015,400480,1,1,2,0,2,1,1,2,4,2,3,1996,2,2
2015,400480,2,1,2,0,2,1,1,2,4,2,3,2006,2,2
2015,400481,1,2,7,0,1,1,1,1,4,1,3,2000,2,2
2015,400482,1,6,2,0,1,1,1,2,4,2,3,2012,2,2
2015,400482,2,2,3,0,2,1,1,2,4,2,3,1995,2,2
2015,400483,1,2,5,0,1,1,1,2,4,1,3,1999,2,2
2015,400484,1,3,2,0,2,1,1,2,4,2,3,2008,2,2
2015,400485,1,6,1,0,2,2,2,2,4,2,3,2001,2,2
2015,400486,1,6,2,0,1,1,1,1,4,1,3,2002,2,2
2015,400487,1,3,5,0,2,1,1,2,4,2,3,2012,2,2
2015,400487,2,7,2,0,2,4,2,1,2,2,3,2008,2,2
2015,400488,1,2,3,0,2,1,1,2,4,2,3,2007,2,2
2015,400488,2,2,5,0,1,1,1,2,4,2,3,2010,2,2
2015,400489,1,9,2,0,2,2,2,2,4,1,3,2015,2,2
2015,400490,1,1,1,0,2,1,1,2,4,2,3,2005,2,2
2015,400491,1,1,5,0,2,1,1,2,4,2,3,2009,2,2
2015,400491,2,7,2,0,2,4,1,1,1,2,3,1999,2,2
2015,400492,1,1,2,0,2,1,1,2,4,2,3,2007,2,2
2015,400492,2,1,2,0,2,1,1,2,4,2,3,2006,2,2
2015,400493,1,1,2,0,2,1,1,2,4,2,3,2005,2,2
2015,400493,2,6,4,0,2,1,1,2,4,2,3,2006,2,2
2015,400494,1,1,5,0,2,1,1,2,4,2,3,2003,2,2
2015,400494,2,2,2,0,2,1,1,2,4,2,3,2003,2,2
2015,400495,1,2,2,0,2,1,1,2,4,2,3,2013,2,2
2015,400496,1,1,2,0,2,1,1,2,4,2,3,2015,2,2
2015,400496,2,2,2,0,2,1,1,2,4,2,3,2001,2,2
2015,400497,1,2,1,0,2,1,1,2,4,2,3,2009,2,2
2015,400498,1,1,2,0,1,2,2,2,4,1,3,2008,2,2
2015,400499,1,4,2,0,1,1,1,2,4,2,3,2012,2,2
2015,400500,1,6,5,0,2,1,1,1,4,2,3,2012,2,2
2015,400500,2,3,3,0,2,1,1,2,4,2,3,2015,2,2
2015,400500,3,2,2,0,1,2,2,2,4,2,3,2012,2,2
2015,400501,1,2,1,0,1,1,1,2,4,2,3,2003,2,2
2015,400502,1,1,3,0,2,1,1,2,4,2,3,2011,2,2
2015,400502,2,2,2,0,1,1,1,1,4,2,3,1998,2,2
2015,400503,1,3,2,0,2,1,1,2,4,2,3,2007,2,2
2015,400503,2,6,2,0,2,1,1,2,4,2,3,2008,2,2
2015,400504,1,6,4,0,2,1,1,2,4,2,3,2012,2,2
2015,400504,2,4,2,0,2,1,1,2,4,2,3,2005,2,2
2015,400505,1,1,5,0,2,1,1,2,4,2,3,2001,2,2
2015,400505,2,2,2,0,2,1,1,2,4,2,3,2005,2,2
2015,400506,1,9,2,0,2,3,3,3,4,2,3,9999,2,2
2015,400507,1,1,5,0,1,2,2,2,4,1,3,2000,2,2
2015,400508,1,1,2,0,2,2,2,2,4,2,3,2005,2,2
2015,400508,2,6,3,0,2,1,1,1,4,2,3,2014,2,2
2015,400509,1,9,3,0,1,1,1,2,4,2,3,1994,2,2
2015,400510,1,3,4,0,2,1,1,2,4,2,3,2008,2,2
2015,400510,2,7,1,0,2,4,1,2,1,1,3,2013,2,2
2015,400511,1,1,4,0,2,1,1,2,4,1,3,2005,2,2
2015,400511,2,6,2,0,2,1,1,1,4,2,3,2001,2,2
2015,400512,1,1,2,0,2,1,1,2,4,2,3,2001,2,2
2015,400512,2,1,2,0,2,1,1,2,4,2,3,2013,2,2
2015,400513,1,1,2,0,2,1,1,2,4,1,3,2001,2,2
2015,400513,2,1,2,0,2,1,1,2,4,2,3,2003,2,2
2015,400514,1,7,2,0,2,4,2,2,2,2,3,2000,2,2
2015,400515,1,1,2,0,2,1,1,2,4,2,3,2005,2,2
2015,400515,2,2,4,0,2,1,1,2,4,2,3,2004,2,2
2015,400515,3,2,2,0,2,2,2,2,4,2,3,1995,2,2
2015,400516,1,2,3,0,1,1,1,2,4,1,3,2004,2,2
2015,400517,1,1,2,0,1,2,2,2,4,1,3,2007,2,2
2015,400518,1,1,3,0,2,1,1,2,4,2,3,2002,2,2
2015,400519,1,1,2,0,2,2,2,2,4,2,3,2001,2,2
2015,400519,2,6,5,0,2,1,1,1,4,2,3,2012,2,2
2015,400520,1,1,2,0,1,1,1,2,4,2,3,2008,2,1
2015,400521,1,4,2,0,2,1,1,2,4,2,3,2006,2,2
2015,400521,2,6,4,0,2,1,1,1,4,2,3,2000,2,2
2015,400522,1,1,3,0,2,1,1,2,4,2,3,2007,2,2
2015,400522,2,2,2,0,2,1,1,2,4,2,3,2011,2,2
2015,400523,1,3,2,0,2,1,1,2,4,2,3,1988,2,1
2015,400523,2,2,2,0,2,1,1,2,4,2,3,2013,2,2
2015,400524,1,3,3,0,1,1,1,2,4,2,3,2007,2,2
2015,400524,2,2,2,0,2,1,1,1,4,1,3,2009,2,2
2015,400525,1,3,2,0,1,1,1,2,4,1,3,2003,2,2
2015,400526,1,3,2,0,2,1,1,2,4,2,3,2007,2,2
2015,400526,2,1,2,0,2,1,1,2,4,2,3,2005,2,2
2015,400527,1,3,2,0,1,1,1,2,4,2,3,2014,2,2
2015,400528,1,1,2,0,1,1,1,2,4,2,3,2012,2,2
2015,400529,1,1,2,0,2,1,1,2,4,2,3,2009,2,2
2015,400529,2,3,2,0,1,1,1,2,4,2,3,2002,2,2
2015,400530,1,1,2,0,2,1,1,2,4,2,3,2005,2,2
2015,400530,2,1,2,0,2,1,1,2,4,2,3,2014,2,2
2015,400531,1,1,2,0,2,1,1,2,4,2,3,2012,2,2
2015,400531,2,3,2,0,2,2,2,2,4,2,3,2004,2,2
2015,400532,1,1,2,0,1,1,1,2,4,1,3,2001,2,2
2015,400533,1,1,2,0,2,1,1,2,4,2,3,2008,2,2
2015,400534,1,6,2,0,2,3,3,3,4,2,3,9999,2,2
2015,400535,1,1,2,0,2,1,1,2,4,1,3,1997,2,2
2015,400536,1,2,6,0,2,3,3,3,4,2,3,2000,2,2
2015,400537,1,2,1,0,1,1,1,2,4,2,3,1994,2,2
2015,400538,1,1,2,0,1,2,2,2,4,1,3,2007,2,2
2015,400539,1,1,1,0,1,1,1,2,4,1,3,2006,2,2
2015,400540,1,1,2,0,2,1,1,2,4,2,3,2007,2,2
2015,400541,1,3,2,0,2,1,1,2,4,2,3,2015,2,2
2015,400543,1,1,2,0,2,1,1,2,4,2,3,1998,2,2
2015,400544,1,2,3,0,2,1,1,1,4,2,3,2013,2,2
2015,400545,1,1,2,0,2,2,2,2,4,1,3,2000,2,2
2015,400545,2,3,4,0,2,1,1,2,4,2,3,2015,2,2
2015,400546,1,3,2,0,2,1,1,2,4,2,3,1998,2,2
2015,400547,1,1,2,0,2,1,1,2,4,2,3,2009,2,2
2015,400547,2,1,2,0,2,1,1,2,4,2,3,2015,2,2
2015,400547,3,6,2,0,2,1,1,2,4,2,3,2006,2,2
2015,400548,1,1,2,0,1,2,2,2,4,1,3,2015,2,2
2015,400549,1,7,2,0,2,4,1,2,1,1,3,2012,2,2
2015,400549,2,1,2,0,2,1,1,2,4,2,3,1999,2,2
2015,400550,1,2,3,0,2,1,1,2,4,1,3,2003,2,2
2015,400551,1,1,2,0,1,1,1,1,4,1,3,1998,2,2
2015,400552,1,3,1,0,1,1,1,1,4,1,3,1999,2,2
2015,400553,1,4,2,0,2,1,1,2,4,2,3,2000,2,2
2015,400554,1,2,2,0,2,1,1,2,4,2,3,2006,2,2
2015,400554,2,6,4,0,2,1,1,1,4,2,3,2011,2,2
2015,400555,1,2,2,0,2,1,1,2,4,2,3,1997,2,2
2015,400555,2,6,2,0,2,1,1,1,4,2,3,2000,2,2
2015,400556,1,2,6,0,1,1,1,2,4,1,3,2006,2,2
2015,400557,1,2,2,0,2,1,1,2,4,2,3,2010,2,2
2015,400557,2,1,5,0,2,1,1,2,4,2,3,2013,2,2
2015,400558,1,1,2,0,2,1,1,2,4,2,3,1999,2,2
2015,400559,1,3,2,0,1,2,2,2,4,1,3,1999,2,2
2015,400560,1,1,2,0,1,1,1,2,4,1,3,1973,2,2
2015,400561,1,1,2,0,2,1,1,2,4,2,3,2012,2,2
2015,400561,2,1,2,0,2,2,2,2,4,2,3,2006,2,2
2015,400562,1,1,2,0,2,1,1,2,4,2,3,2010,2,2
2015,400563,1,3,1,0,1,1,1,2,4,2,3,2004,2,2
2015,400564,1,3,2,0,2,1,1,2,4,2,3,2000,2,2
2015,400564,2,6,2,0,2,1,1,1,4,2,3,2003,2,2
2015,400565,1,2,5,0,2,1,1,2,4,2,3,2005,2,2
2015,400565,2,1,2,0,2,1,1,2,4,1,3,2007,2,2
2015,400566,1,1,2,0,2,1,1,2,4,2,3,2001,2,2
2015,400566,2,3,2,0,2,1,1,2,4,2,3,2006,2,2
2015,400567,1,2,1,0,1,2,2,2,4,1,3,2004,2,2
2015,400568,1,3,3,0,1,2,2,2,4,2,3,1992,2,2
2015,400568,2,2,2,0,2,1,1,2,4,2,3,2013,2,2
2015,400569,1,3,2,0,1,1,1,2,4,1,3,1990,2,2
2015,400570,1,1,2,0,2,1,1,2,4,2,3,2006,2,2
2015,400570,2,6,2,0,2,1,1,2,4,2,3,2000,2,2
2015,400571,1,4,5,0,2,1,1,2,4,2,3,2000,2,2
2015,400571,2,1,2,0,2,1,1,2,4,2,3,2009,2,2
2015,400572,1,2,3,0,1,1,1,2,4,2,3,2000,2,2
2015,400573,1,2,2,0,2,1,1,1,4,2,3,2015,2,2
2015,400575,1,2,4,0,2,1,1,1,4,2,3,2002,2,2
2015,400575,2,2,2,0,2,1,1,2,4,2,3,2012,2,2
2015,400576,1,3,2,0,2,2,2,2,4,2,3,2004,2,2
2015,400577,1,1,2,0,2,1,1,2,4,2,3,2001,2,2
2015,400578,1,2,2,0,2,2,2,2,4,2,3,2011,2,2
2015,400579,1,2,2,0,2,1,1,2,4,2,3,1999,2,2
2015,400580,1,3,2,0,2,1,1,2,4,2,3,2007,2,2
2015,400580,2,2,6,0,2,1,1,1,4,2,3,2005,2,2
2015,400581,1,3,2,0,2,2,2,2,4,2,3,1996,2,2
2015,400582,1,3,1,0,1,2,2,2,4,2,3,2000,2,2
2015,400583,1,2,2,0,2,1,1,2,4,2,3,2007,2,2
2015,400583,2,7,2,0,2,4,1,2,1,2,3,2000,2,2
2015,400584,1,3,2,0,2,1,1,2,4,2,3,2007,2,2
2015,400584,2,1,4,0,2,2,2,2,4,2,3,1996,2,2
2015,400585,1,2,2,0,2,1,1,2,4,2,3,2006,2,2
2015,400585,2,6,2,0,2,1,1,1,4,2,3,2000,2,2
2015,400585,3,6,2,0,2,1,1,1,4,2,3,2000,2,2
2015,400586,1,3,5,0,1,1,1,2,4,2,3,2009,2,2
2015,400586,2,3,2,0,2,1,1,2,4,2,3,2001,2,2
2015,400587,1,1,6,0,2,1,1,2,4,2,3,2009,2,2
2015,400588,1,7,1,0,2,4,1,2,1,1,3,2010,2,2
2015,400589,1,1,2,0,2,1,1,2,4,2,3,2008,2,2
2015,400591,1,3,5,0,2,1,1,2,4,2,3,2007,2,2
2015,400591,2,2,2,0,2,1,1,2,4,2,3,2002,2,2
2015,400592,1,6,3,0,2,1,1,1,4,2,3,2007,2,2
2015,400592,2,1,2,0,2,1,1,2,4,2,3,2007,2,2
2015,400593,1,1,3,0,2,1,1,2,4,2,3,2005,2,2
2015,400593,2,3,2,0,2,2,2,2,4,2,3,2011,2,2
2015,400593,3,1,2,0,2,1,1,2,4,2,3,2003,2,2
2015,400594,1,2,2,0,2,2,2,2,4,2,3,2002,2,2
2015,400594,2,1,2,0,2,1,1,2,4,2,3,1997,2,2
2015,400595,1,6,5,0,2,1,1,1,4,2,3,2010,2,2
2015,400595,2,1,2,0,2,1,1,2,4,2,3,2002,2,2
2015,410001,1,1,2,0,2,1,1,2,4,2,3,2006,2,2
2015,410002,1,1,2,0,2,2,2,2,4,2,3,1994,2,2
2015,410002,2,1,2,0,2,1,1,2,4,2,3,2000,2,2
2015,410003,1,1,2,0,2,1,1,2,4,2,3,2003,2,2
2015,410004,1,3,2,0,2,1,1,2,4,2,3,2006,2,2
2015,410004,2,1,2,0,2,1,1,2,4,2,3,1999,2,2
2015,410005,1,3,4,0,1,1,1,2,4,2,3,1999,2,2
2015,410005,2,4,2,0,2,1,1,2,4,2,3,2008,2,2
2015,410006,1,2,2,0,2,2,2,2,4,2,3,1986,2,2
2015,410007,1,3,1,0,1,1,1,2,4,1,3,1998,2,2
2015,410008,1,2,2,0,1,1,1,2,4,2,3,1998,2,2
2015,410009,1,1,1,0,1,1,1,2,4,2,3,2008,2,2
2015,410010,1,2,2,0,1,1,1,2,4,1,3,2001,2,2
2015,410011,1,6,2,0,2,1,2,2,4,2,3,1997,2,2
2015,410012,1,1,7,0,2,1,1,2,4,2,3,2001,2,2
2015,410013,1,2,2,0,2,1,1,2,4,2,3,2008,2,2
2015,410013,2,1,2,0,2,1,1,2,4,2,3,2011,2,2
2015,410014,1,3,2,0,2,1,1,2,4,2,3,2007,2,2
2015,410015,1,2,2,0,2,2,2,2,4,1,3,2001,2,2
2015,410016,1,1,2,0,2,2,2,2,4,2,3,2005,2,2
2015,410016,2,1,2,0,2,1,1,2,4,2,3,2013,2,2
2015,410016,3,1,2,0,2,1,1,2,4,2,3,2008,2,2
2015,410017,1,1,2,0,2,1,1,2,4,1,3,1998,2,2
2015,410017,2,9,4,0,2,3,3,3,4,2,3,9999,2,2
2015,410018,1,1,1,0,1,2,2,2,4,2,3,2009,1,2
2015,410019,1,1,2,0,2,2,2,2,4,2,3,2000,2,2
2015,410020,1,3,2,0,2,2,2,2,4,2,3,1991,2,2
2015,410020,2,3,2,0,2,1,1,2,4,2,3,1997,2,2
2015,410020,3,6,2,0,2,1,1,1,4,2,3,2011,2,2
2015,410021,1,4,7,0,2,1,1,2,4,2,3,1995,2,2
2015,410021,2,6,7,0,2,1,1,2,4,2,3,2005,2,2
2015,410022,1,6,2,0,2,1,1,1,4,1,3,1988,2,2
2015,410023,1,7,2,0,2,4,1,2,1,2,3,2004,2,2
2015,410024,1,3,2,0,2,2,2,2,4,2,3,1997,2,2
2015,410025,1,8,2,0,2,1,1,1,4,2,3,1986,2,2
2015,410025,2,9,6,0,2,3,3,3,4,2,3,9999,2,2
2015,410026,1,1,2,0,2,1,1,2,4,2,3,2006,2,2
2015,410027,1,1,2,0,2,1,1,2,4,2,3,1995,2,2
2015,410027,2,4,2,0,2,1,1,2,4,2,3,2004,2,2
2015,410028,1,6,3,0,2,1,1,1,4,1,3,1997,2,2
2015,410028,2,2,2,0,2,1,1,2,4,2,3,1999,2,2
2015,410029,1,6,6,0,2,1,1,1,4,2,3,1997,2,2
2015,410030,1,1,2,0,2,1,1,2,4,2,3,2013,2,2
2015,410031,1,1,2,0,1,1,1,2,4,1,3,2002,2,2
2015,410032,1,1,7,0,2,1,1,2,4,1,3,2000,1,2
