STATE,ST_CASE,VEH_NO,PER_NO,MSAFEQMT
27,270271,0,1,8
27,270272,0,1,8
27,270276,0,1,8
27,270288,0,1,2
27,270295,0,1,8
27,270299,0,1,8
27,270308,0,1,8
27,270312,0,1,8
27,270313,0,1,8
27,270314,0,1,8
27,270317,0,1,8
27,270318,0,1,8
27,270319,0,1,8
27,270328,0,1,8
27,270335,0,1,8
27,270344,0,1,8
27,270360,0,1,8
27,270362,0,1,8
27,270365,0,1,8
27,270378,0,1,8
28,280001,0,1,8
28,280020,0,1,8
28,280022,0,1,1
28,280028,0,1,8
28,280052,0,1,1
28,280061,0,1,1
28,280067,0,1,1
28,280067,0,2,1
28,280067,0,3,1
28,280069,0,1,8
28,280071,0,1,8
28,280083,0,1,1
28,280086,0,1,8
28,280089,0,1,1
28,280090,0,1,8
28,280092,0,1,1
28,280097,0,1,1
28,280112,0,1,1
28,280114,0,1,1
28,280115,0,1,1
28,280137,0,1,1
28,280138,0,1,1
28,280165,0,1,1
28,280166,0,1,1
28,280168,0,1,1
28,280174,0,1,1
28,280182,0,1,1
28,280202,0,1,1
28,280203,0,1,8
28,280226,0,1,8
28,280231,0,1,2
28,280236,0,1,8
28,280240,0,1,1
28,280245,0,1,1
28,280247,0,1,1
28,280255,0,1,1
28,280255,0,2,1
28,280259,0,1,9
28,280279,0,1,8
28,280284,0,1,8
28,280293,0,1,1
28,280323,0,1,1
28,280324,0,1,1
28,280330,0,1,1
28,280333,0,1,1
28,280357,0,1,1
28,280368,0,1,1
28,280381,0,1,1
28,280386,0,1,1
28,280390,0,1,1
28,280390,0,2,1
28,280390,0,3,1
28,280395,0,1,1
28,280396,0,1,1
28,280402,0,1,1
28,280433,0,1,1
28,280438,0,1,1
28,280455,0,1,1
28,280481,0,1,1
28,280482,0,1,1
28,280484,0,1,1
28,280491,0,1,1
28,280496,0,1,1
28,280509,0,1,1
28,280517,0,1,1
28,280530,0,1,1
28,280535,0,1,1
28,280536,0,1,1
28,280538,0,1,1
28,280563,0,1,8
28,280565,0,1,8
28,280567,0,1,1
28,280577,0,1,1
29,290014,0,1,1
29,290019,0,1,1
29,290023,0,1,1
29,290026,0,1,1
29,290038,0,1,1
29,290044,0,1,1
29,290054,0,1,1
29,290057,0,1,2
29,290064,0,1,1
29,290069,0,1,1
29,290072,0,1,1
29,290073,0,1,8
29,290074,0,1,1
29,290075,0,1,1
29,290076,0,1,1
29,290076,0,2,1
29,290089,0,1,1
29,290097,0,1,1
29,290106,0,1,1
29,290116,0,1,1
29,290117,0,1,1
29,290121,0,1,1
29,290133,0,1,1
29,290136,0,1,1
29,290136,0,2,1
29,290136,0,3,1
29,290138,0,1,1
29,290138,0,2,1
29,290151,0,1,1
29,290185,0,1,1
29,290195,0,1,1
29,290197,0,1,1
29,290202,0,1,1
29,290203,0,1,1
29,290217,0,1,1
29,290232,0,1,8
29,290237,0,1,8
29,290247,0,1,8
29,290285,0,1,8
29,290286,0,1,8
29,290302,0,1,8
29,290304,0,1,8
29,290311,0,1,1
29,290328,0,1,1
29,290332,0,1,1
29,290356,0,1,8
29,290364,0,1,8
29,290399,0,1,8
29,290418,0,1,1
29,290422,0,1,1
29,290432,0,1,8
29,290441,0,1,8
29,290445,0,1,1
29,290447,0,1,1
29,290449,0,1,1
29,290452,0,1,8
29,290463,0,1,1
29,290464,0,1,1
29,290465,0,1,1
29,290466,0,1,1
29,290467,0,1,1
29,290471,0,1,1
29,290473,0,1,1
29,290476,0,1,1
29,290493,0,1,2
29,290510,0,1,8
29,290515,0,1,1
29,290516,0,1,1
29,290517,0,1,1
29,290527,0,1,1
29,290547,0,1,1
29,290552,0,1,1
29,290559,0,1,8
29,290565,0,1,1
29,290570,0,1,1
29,290574,0,1,8
29,290588,0,1,1
29,290592,0,1,1
29,290594,0,1,1
29,290597,0,1,8
29,290608,0,1,8
29,290609,0,1,8
29,290612,0,1,1
29,290620,0,1,8
29,290621,0,1,8
29,290623,0,1,8
29,290628,0,1,8
29,290630,0,1,1
29,290633,0,1,1
29,290641,0,1,8
29,290657,0,1,8
29,290666,0,1,8
29,290674,0,1,8
29,290677,0,1,8
29,290687,0,1,1
29,290688,0,1,1
29,290694,0,1,1
29,290697,0,1,1
29,290703,0,1,8
29,290726,0,1,8
29,290738,0,1,8
29,290741,0,1,8
29,290742,0,1,8
29,290742,0,2,8
29,290746,0,1,1
29,290747,0,1,1
29,290753,0,1,1
29,290756,0,1,1
29,290760,0,1,1
29,290770,0,1,8
29,290786,0,1,1
29,290786,0,2,1
29,290789,0,1,1
29,290809,0,1,1
29,290810,0,1,1
29,290810,0,2,1
29,290810,0,3,1
29,290811,0,1,1
29,290814,0,1,1
29,290817,0,1,1
29,290819,0,1,1
29,290821,0,1,1
30,300014,0,1,1
30,300015,0,1,1
30,300017,0,1,1
30,300032,0,1,1
30,300045,0,1,1
30,300048,0,1,1
30,300054,0,1,1
30,300128,0,1,1
30,300136,0,1,1
30,300143,0,1,1
30,300158,0,1,1
30,300167,0,1,1
30,300168,0,1,1
30,300174,0,1,1
30,300188,0,1,8
30,300194,0,1,1
31,310007,0,1,1
31,310008,0,1,1
31,310018,0,1,1
31,310025,0,1,1
31,310037,0,1,1
31,310054,0,1,1
31,310067,0,1,7
31,310069,0,1,1
31,310070,0,1,9
31,310076,0,1,2
31,310085,0,1,2
31,310098,0,1,1
31,310100,0,1,1
31,310120,0,1,1
31,310133,0,1,1
31,310138,0,1,1
31,310138,0,2,1
31,310143,0,1,1
31,310156,0,1,1
31,310164,0,1,1
31,310171,0,1,1
31,310180,0,1,1
31,310199,0,1,1
31,310202,0,1,1
31,310203,0,1,1
31,310206,0,1,1
32,320008,0,1,1
32,320019,0,1,1
32,320022,0,1,1
32,320025,0,1,3
32,320025,0,1,5
32,320026,0,1,1
32,320027,0,1,1
32,320028,0,1,1
32,320030,0,1,1
32,320042,0,1,1
32,320043,0,1,3
32,320044,0,1,1
32,320044,0,2,1
32,320044,0,3,1
32,320045,0,1,1
32,320046,0,1,1
32,320047,0,1,1
32,320055,0,1,1
32,320056,0,1,1
32,320058,0,1,1
32,320059,0,1,1
32,320060,0,1,1
32,320061,0,1,1
32,320062,0,1,1
32,320064,0,1,1
32,320071,0,1,1
32,320083,0,1,1
32,320092,0,1,1
32,320092,0,2,1
32,320097,0,1,3
32,320097,0,1,5
32,320105,0,1,1
32,320109,0,1,1
32,320130,0,1,1
32,320132,0,1,1
32,320133,0,1,1
32,320138,0,1,1
32,320145,0,1,1
32,320146,0,1,1
32,320148,0,1,1
32,320149,0,1,1
32,320149,0,2,1
32,320151,0,1,2
32,320151,0,1,7
32,320155,0,1,1
32,320156,0,1,1
32,320163,0,1,1
32,320164,0,1,1
32,320165,0,1,1
32,320171,0,1,1
32,320180,0,1,1
32,320182,0,1,1
32,320192,0,1,1
32,320200,0,1,1
32,320201,0,1,1
32,320202,0,1,1
32,320203,0,1,1
32,320205,0,1,1
32,320211,0,1,1
32,320211,0,2,1
32,320213,0,1,1
32,320217,0,1,1
32,320219,0,1,1
32,320221,0,1,1
32,320223,0,1,1
32,320225,0,1,1
32,320230,0,1,1
32,320231,0,1,1
32,320232,0,1,1
32,320239,0,1,1
32,320242,0,1,1
32,320243,0,1,1
32,320246,0,1,1
32,320258,0,1,1
32,320258,0,2,1
32,320262,0,1,1
32,320267,0,1,2
32,320267,0,1,5
32,320268,0,1,1
32,320273,0,1,1
32,320274,0,1,1
32,320275,0,1,1
32,320276,0,1,1
32,320280,0,1,1
32,320283,0,1,1
32,320284,0,1,1
32,320285,0,1,1
32,320286,0,1,1
32,320287,0,1,1
32,320287,0,2,1
32,320290,0,1,1
32,320291,0,1,1
32,320292,0,1,1
33,330003,0,1,1
33,330024,0,1,1
33,330034,0,1,1
33,330038,0,1,1
33,330040,0,1,1
33,330041,0,1,1
33,330047,0,1,2
33,330053,0,1,1
33,330063,0,1,1
33,330063,0,2,1
33,330091,0,1,1
33,330094,0,1,1
33,330095,0,1,3
33,330100,0,1,1
34,340008,0,1,8
34,340012,0,1,8
34,340015,0,1,8
34,340016,0,1,8
34,340017,0,1,8
34,340019,0,1,1
34,340023,0,1,8
34,340024,0,1,8
34,340027,0,1,1
34,340028,0,1,1
34,340036,0,1,1
34,340037,0,1,1
34,340048,0,1,1
34,340050,0,1,1
34,340053,0,1,1
34,340056,0,1,1
34,340057,0,1,9
34,340059,0,1,1
34,340061,0,1,1
34,340063,0,1,1
34,340065,0,1,1
34,340067,0,1,1
34,340068,0,1,1
34,340069,0,1,1
34,340070,0,1,1
34,340071,0,1,1
34,340073,0,1,1
34,340075,0,1,1
34,340077,0,1,1
34,340079,0,1,1
34,340080,0,1,1
34,340087,0,1,8
34,340088,0,1,1
34,340089,0,1,1
34,340102,0,1,8
34,340105,0,1,8
34,340106,0,1,8
34,340109,0,1,1
34,340110,0,1,1
34,340111,0,1,8
34,340112,0,1,8
34,340114,0,1,1
34,340120,0,1,1
34,340121,0,1,8
34,340125,0,1,8
34,340130,0,1,8
34,340130,0,2,8
34,340132,0,1,1
34,340141,0,1,1
34,340145,0,1,1
34,340161,0,1,1
34,340168,0,1,1
34,340171,0,1,1
34,340175,0,1,1
34,340176,0,1,1
34,340180,0,1,1
34,340183,0,1,1
34,340187,0,1,1
34,340187,0,2,1
34,340191,0,1,1
34,340193,0,1,1
34,340198,0,1,1
34,340204,0,1,1
34,340205,0,1,1
34,340206,0,1,1
34,340209,0,1,9
34,340211,0,1,8
34,340214,0,1,1
34,340215,0,1,1
34,340218,0,1,1
34,340219,0,1,1
34,340220,0,1,1
34,340221,0,1,1
34,340222,0,1,1
34,340222,0,2,8
34,340223,0,1,1
34,340225,0,1,1
34,340230,0,1,1
34,340239,0,1,1
34,340240,0,1,1
34,340245,0,1,1
34,340250,0,1,1
34,340259,0,1,1
34,340261,0,1,1
34,340263,0,1,8
34,340268,0,1,1
34,340270,0,1,2
34,340272,0,1,2
34,340274,0,1,1
34,340275,0,1,1
34,340276,0,1,1
34,340277,0,1,1
34,340283,0,1,8
34,340285,0,1,1
34,340287,0,1,1
34,340288,0,1,1
34,340289,0,1,8
34,340290,0,1,1
34,340291,0,1,8
34,340293,0,1,1
34,340294,0,1,1
34,340295,0,1,1
34,340296,0,1,1
34,340297,0,1,8
34,340299,0,1,1
34,340300,0,1,1
34,340302,0,1,1
34,340303,0,1,1
34,340306,0,1,1
34,340314,0,1,1
34,340316,0,1,1
34,340318,0,1,1
34,340324,0,1,1
34,340328,0,1,1
34,340333,0,1,1
34,340334,0,1,2
34,340336,0,1,1
34,340337,0,1,1
34,340343,0,1,1
34,340346,0,1,1
34,340347,0,1,1
34,340351,0,1,1
34,340352,0,1,1
34,340357,0,1,2
34,340359,0,1,1
34,340360,0,1,1
34,340360,0,2,1
34,340361,0,1,1
34,340365,0,1,8
34,340369,0,1,9
34,340374,0,1,1
34,340377,0,1,1
34,340378,0,1,9
34,340383,0,1,1
34,340386,0,1,1
34,340389,0,1,1
34,340394,0,1,1
34,340395,0,1,1
34,340398,0,1,1
34,340399,0,1,1
34,340402,0,1,1
34,340402,0,2,1
34,340407,0,1,1
34,340407,0,2,1
34,340418,0,1,1
34,340419,0,1,1
34,340424,0,1,1
34,340426,0,1,1
34,340431,0,1,1
34,340432,0,1,1
34,340434,0,1,1
34,340435,0,1,1
34,340439,0,1,1
34,340440,0,1,1
34,340440,0,2,1
34,340440,0,3,1
34,340440,0,4,1
34,340444,0,1,1
34,340446,0,1,1
34,340447,0,1,1
34,340447,0,2,1
34,340447,0,3,1
34,340448,0,1,8
34,340457,0,1,1
34,340461,0,1,1
34,340462,0,1,1
34,340463,0,1,1
34,340464,0,1,1
34,340466,0,1,1
34,340467,0,1,1
34,340468,0,1,8
34,340469,0,1,1
34,340471,0,1,1
34,340471,0,2,1
34,340473,0,1,1
34,340474,0,1,1
34,340476,0,1,1
34,340476,0,2,1
34,340478,0,1,8
34,340481,0,1,1
34,340482,0,1,1
34,340482,0,2,9
34,340482,0,3,9
34,340483,0,1,1
34,340484,0,1,1
34,340488,0,1,1
34,340489,0,1,1
34,340492,0,1,1
34,340495,0,1,9
34,340497,0,1,1
34,340498,0,1,1
34,340504,0,1,1
34,340505,0,1,1
34,340506,0,1,1
34,340508,0,1,1
34,340510,0,1,1
34,340510,0,2,1
34,340511,0,1,8
34,340513,0,1,8
34,340517,0,1,8
34,340518,0,1,8
34,340519,0,1,8
34,340520,0,1,8
34,340521,0,1,8
34,340529,0,1,1
34,340530,0,1,8
34,340531,0,1,8
35,350005,0,1,8
35,350006,0,1,8
35,350008,0,1,8
35,350013,0,1,8
35,350019,0,1,8
35,350022,0,1,8
35,350023,0,1,8
35,350037,0,1,8
35,350047,0,1,8
35,350049,0,1,8
35,350050,0,1,8
35,350054,0,1,8
35,350055,0,1,8
35,350067,0,1,8
35,350070,0,1,8
35,350085,0,1,8
35,350086,0,1,8
35,350089,0,1,8
35,350107,0,1,8
35,350114,0,1,8
35,350116,0,1,8
35,350118,0,1,8
35,350134,0,1,8
35,350135,0,1,8
35,350137,0,1,8
35,350138,0,1,8
35,350141,0,1,8
35,350142,0,1,8
35,350143,0,1,8
35,350144,0,1,8
35,350145,0,1,8
35,350145,0,2,9
35,350146,0,1,8
35,350157,0,1,8
35,350158,0,1,8
35,350160,0,1,8
35,350165,0,1,8
35,350166,0,1,8
35,350172,0,1,8
35,350181,0,1,8
35,350188,0,1,8
35,350188,0,2,8
35,350190,0,1,8
35,350192,0,1,8
35,350195,0,1,8
35,350196,0,1,8
35,350200,0,1,8
35,350210,0,1,8
35,350211,0,1,8
35,350211,0,2,8
35,350214,0,1,8
35,350215,0,1,8
35,350219,0,1,8
35,350231,0,1,8
35,350234,0,1,8
35,350235,0,1,8
35,350239,0,1,8
35,350244,0,1,8
35,350245,0,1,8
35,350267,0,1,9
35,350268,0,1,8
35,350269,0,1,8
36,360004,0,1,8
36,360006,0,1,8
36,360007,0,1,1
36,360008,0,1,8
36,360013,0,1,8
36,360027,0,1,8
36,360030,0,1,8
36,360037,0,1,8
36,360040,0,1,8
36,360043,0,1,8
36,360045,0,1,8
36,360048,0,1,8
36,360050,0,1,8
36,360054,0,1,8
36,360055,0,1,8
36,360059,0,1,8
36,360060,0,1,8
36,360060,0,2,8
36,360065,0,1,8
36,360068,0,1,1
36,360071,0,1,8
36,360072,0,1,8
36,360076,0,1,8
36,360079,0,1,8
36,360079,0,2,8
36,360083,0,1,8
36,360085,0,1,8
36,360086,0,1,8
36,360091,0,1,8
36,360094,0,1,8
36,360094,0,2,8
36,360095,0,1,8
36,360096,0,1,8
36,360096,0,2,8
36,360097,0,1,1
36,360097,0,2,1
36,360097,0,3,1
36,360097,0,4,1
36,360097,0,5,1
36,360099,0,1,8
36,360103,0,1,8
36,360104,0,1,8
36,360110,0,1,8
36,360111,0,1,8
36,360114,0,1,8
36,360115,0,1,8
36,360122,0,1,8
36,360124,0,1,8
36,360129,0,1,8
36,360132,0,1,8
36,360138,0,1,8
36,360138,0,2,8
36,360138,0,3,8
36,360138,0,4,8
36,360138,0,5,8
36,360139,0,1,8
36,360140,0,1,8
36,360142,0,1,8
36,360145,0,1,8
36,360146,0,1,8
36,360147,0,1,8
36,360154,0,1,8
36,360155,0,1,8
36,360162,0,1,8
36,360163,0,1,1
36,360165,0,1,8
36,360166,0,1,1
36,360170,0,1,8
36,360176,0,1,8
36,360176,0,2,8
36,360177,0,1,8
36,360178,0,1,8
36,360181,0,1,8
36,360186,0,1,8
36,360197,0,1,8
36,360199,0,1,8
36,360199,0,2,8
36,360201,0,1,8
36,360203,0,1,8
36,360203,0,2,8
36,360205,0,1,8
36,360213,0,1,8
36,360222,0,1,8
36,360222,0,2,8
36,360225,0,1,2
36,360231,0,1,8
36,360233,0,1,8
36,360234,0,1,8
36,360239,0,1,8
36,360242,0,1,8
36,360243,0,1,8
36,360246,0,1,8
36,360253,0,1,8
36,360254,0,1,8
36,360258,0,1,8
36,360259,0,1,8
36,360268,0,1,1
36,360269,0,1,8
36,360271,0,1,8
36,360272,0,1,8
36,360274,0,1,8
36,360282,0,1,8
36,360283,0,1,1
36,360284,0,1,1
36,360285,0,1,8
36,360291,0,1,1
36,360295,0,1,8
36,360297,0,1,1
36,360300,0,1,8
36,360301,0,1,8
36,360304,0,1,8
36,360307,0,1,1
36,360307,0,2,1
36,360307,0,3,1
36,360311,0,1,8
36,360316,0,1,1
36,360316,0,2,1
36,360316,0,3,1
36,360318,0,1,1
36,360325,0,1,8
36,360338,0,1,8
36,360339,0,1,8
36,360340,0,1,8
36,360342,0,1,8
36,360346,0,1,1
36,360358,0,1,8
36,360358,0,2,8
36,360361,0,1,8
36,360364,0,1,8
36,360366,0,1,1
36,360371,0,1,8
36,360373,0,1,8
36,360374,0,1,8
36,360375,0,1,1
36,360377,0,1,1
36,360383,0,1,8
36,360387,0,1,8
36,360388,0,1,1
36,360390,0,1,8
36,360395,0,1,8
36,360395,0,2,8
36,360399,0,1,8
36,360401,0,1,1
36,360411,0,1,8
36,360412,0,1,8
36,360416,0,1,1
36,360417,0,1,8
36,360418,0,1,8
36,360418,0,2,8
36,360421,0,1,8
36,360422,0,1,8
36,360424,0,1,1
36,360428,0,1,8
36,360429,0,1,1
36,360430,0,1,8
36,360436,0,1,8
36,360437,0,1,8
36,360440,0,1,1
36,360441,0,1,8
36,360443,0,1,8
36,360444,0,1,8
36,360445,0,1,8
36,360446,0,1,8
36,360450,0,1,8
36,360452,0,1,8
36,360460,0,1,8
36,360462,0,1,8
36,360465,0,1,8
36,360467,0,1,8
36,360478,0,1,1
36,360483,0,1,8
36,360487,0,1,8
36,360495,0,1,8
36,360506,0,1,8
36,360508,0,1,1
36,360513,0,1,1
36,360517,0,1,8
36,360518,0,1,8
36,360518,0,2,8
36,360518,0,3,8
36,360519,0,1,8
36,360522,0,1,8
36,360522,0,2,8
36,360531,0,1,8
36,360533,0,1,2
36,360534,0,1,1
36,360546,0,1,8
36,360548,0,1,8
36,360553,0,1,1
36,360557,0,1,1
36,360558,0,1,1
36,360559,0,1,1
36,360568,0,1,1
36,360574,0,1,8
36,360575,0,1,1
36,360576,0,1,8
36,360578,0,1,8
36,360579,0,1,8
36,360588,0,1,8
36,360592,0,1,1
36,360596,0,1,1
36,360598,0,1,1
36,360603,0,1,1
36,360605,0,1,1
36,360610,0,1,1
36,360613,0,1,1
36,360615,0,1,1
36,360620,0,1,1
36,360621,0,1,1
36,360624,0,1,8
36,360625,0,1,8
36,360628,0,1,1
36,360628,0,2,1
36,360634,0,1,1
36,360637,0,1,8
36,360640,0,1,8
36,360641,0,1,1
36,360642,0,1,8
36,360643,0,1,1
36,360646,0,1,8
36,360648,0,1,1
36,360652,0,1,8
36,360654,0,1,8
36,360655,0,1,8
36,360655,0,2,8
36,360660,0,1,8
36,360672,0,1,8
36,360673,0,1,1
36,360679,0,1,1
36,360683,0,1,8
36,360688,0,1,8
36,360699,0,1,1
36,360707,0,1,8
36,360709,0,1,8
36,360710,0,1,8
36,360713,0,1,8
36,360714,0,1,1
36,360716,0,1,8
36,360717,0,1,8
36,360717,0,2,8
36,360717,0,3,8
36,360720,0,1,1
36,360721,0,1,8
36,360722,0,1,1
36,360723,0,1,1
36,360723,0,2,1
36,360723,0,3,1
36,360729,0,1,8
36,360732,0,1,8
36,360734,0,1,8
36,360736,0,1,8
36,360738,0,1,8
36,360745,0,1,2
36,360749,0,1,1
36,360751,0,1,1
36,360754,0,1,8
36,360759,0,1,1
36,360765,0,1,8
36,360767,0,1,1
36,360768,0,1,8
36,360769,0,1,1
36,360771,0,1,8
36,360772,0,1,8
36,360773,0,1,8
36,360774,0,1,1
36,360777,0,1,1
36,360782,0,1,1
36,360783,0,1,8
36,360787,0,1,8
36,360790,0,1,8
36,360791,0,1,8
36,360792,0,1,1
36,360793,0,1,8
36,360794,0,1,8
36,360799,0,1,8
36,360799,0,2,8
36,360799,0,3,8
36,360799,0,4,8
36,360801,0,1,8
36,360801,0,2,8
36,360801,0,3,8
36,360801,0,4,8
36,360801,0,5,8
36,360801,0,6,8
36,360801,0,7,8
36,360804,0,1,8
36,360806,0,1,8
36,360808,0,1,8
36,360810,0,1,8
36,360811,0,1,8
36,360813,0,1,1
36,360815,0,1,8
36,360816,0,1,1
36,360817,0,1,8
36,360819,0,1,1
36,360820,0,1,1
36,360821,0,1,1
36,360822,0,1,1
36,360826,0,1,1
36,360831,0,1,8
36,360833,0,1,1
36,360836,0,1,8
36,360839,0,1,8
36,360840,0,1,8
36,360841,0,1,1
36,360842,0,1,8
36,360844,0,1,8
36,360848,0,1,8
36,360848,0,2,8
36,360850,0,1,8
36,360850,0,2,8
36,360857,0,1,8
36,360861,0,1,8
36,360862,0,1,1
36,360865,0,1,1
36,360866,0,1,8
36,360867,0,1,8
36,360868,0,1,8
36,360869,0,1,8
36,360870,0,1,8
36,360874,0,1,8
36,360877,0,1,8
36,360879,0,1,8
36,360880,0,1,8
36,360883,0,1,8
36,360884,0,1,1
36,360896,0,1,8
36,360897,0,1,8
36,360903,0,1,8
36,360905,0,1,8
36,360910,0,1,8
36,360915,0,1,8
36,360917,0,1,8
36,360918,0,1,8
36,360918,0,2,8
36,360918,0,3,8
36,360920,0,1,8
36,360922,0,1,8
36,360923,0,1,8
36,360926,0,1,8
36,360928,0,1,1
36,360929,0,1,8
36,360930,0,1,1
36,360937,0,1,8
36,360938,0,1,8
36,360941,0,1,1
36,360942,0,1,8
36,360946,0,1,1
36,360953,0,1,1
36,360955,0,1,1
36,360960,0,1,1
36,360961,0,1,8
36,360964,0,1,1
36,360966,0,1,8
36,360967,0,1,1
36,360968,0,1,8
36,360972,0,1,8
36,360973,0,1,8
36,360979,0,1,8
36,360981,0,1,1
36,360982,0,1,8
36,360988,0,1,1
36,360990,0,1,1
36,360995,0,1,8
36,360997,0,1,8
36,360998,0,1,1
36,361000,0,1,8
36,361003,0,1,8
36,361004,0,1,1
36,361005,0,1,8
36,361007,0,1,8
36,361009,0,1,1
36,361009,0,2,1
36,361010,0,1,8
36,361011,0,1,1
36,361012,0,1,8
36,361013,0,1,8
36,361016,0,1,8
36,361017,0,1,1
36,361019,0,1,1
36,361024,0,1,8
36,361027,0,1,8
36,361028,0,1,8
36,361030,0,1,8
36,361032,0,1,8
36,361039,0,1,1
36,361040,0,1,8
36,361041,0,1,8
36,361042,0,1,1
36,361043,0,1,1
36,361044,0,1,1
36,361045,0,1,8
36,361048,0,1,8
37,370002,0,1,1
37,370010,0,1,1
37,370018,0,1,1
37,370019,0,1,1
37,370025,0,1,1
37,370031,0,1,1
37,370036,0,1,1
37,370037,0,1,1
37,370038,0,1,1
37,370040,0,1,1
37,370048,0,1,2
37,370048,0,1,3
37,370051,0,1,1
37,370055,0,1,1
37,370055,0,2,1
37,370063,0,1,1
37,370071,0,1,1
37,370072,0,1,1
37,370075,0,1,1
37,370076,0,1,1
37,370079,0,1,1
37,370086,0,1,1
37,370095,0,1,1
37,370101,0,1,1
37,370102,0,1,1
37,370113,0,1,1
37,370118,0,1,1
37,370122,0,1,1
37,370125,0,1,1
37,370128,0,1,1
37,370139,0,1,1
37,370152,0,1,1
37,370156,0,1,1
37,370162,0,1,1
37,370164,0,1,1
37,370172,0,1,1
37,370182,0,1,1
37,370184,0,1,1
37,370196,0,1,1
37,370198,0,1,1
37,370201,0,1,1
37,370215,0,1,1
37,370216,0,1,1
37,370220,0,1,1
37,370224,0,1,3
37,370225,0,1,1
37,370296,0,1,1
37,370300,0,1,1
37,370310,0,1,1
37,370315,0,1,1
37,370316,0,1,1
37,370318,0,1,1
37,370340,0,1,1
37,370341,0,1,1
37,370345,0,1,1
37,370347,0,1,1
37,370376,0,1,1
37,370380,0,1,1
37,370383,0,1,1
37,370388,0,1,1
37,370409,0,1,1
37,370424,0,1,1
37,370432,0,1,1
37,370441,0,1,1
37,370441,0,2,1
37,370444,0,1,2
37,370446,0,1,1
37,370451,0,1,1
37,370458,0,1,1
37,370463,0,1,1
37,370464,0,1,1
37,370484,0,1,1
37,370512,0,1,3
37,370532,0,1,1
37,370540,0,1,1
37,370550,0,1,1
37,370555,0,1,1
37,370564,0,1,1
37,370567,0,1,1
37,370571,0,1,1
37,370571,0,2,1
37,370574,0,1,1
37,370582,0,1,1
37,370587,0,1,1
37,370604,0,1,1
37,370605,0,1,1
37,370607,0,1,1
37,370613,0,1,1
37,370617,0,1,1
37,370627,0,1,1
37,370627,0,2,1
37,370627,0,3,1
37,370627,0,4,1
37,370627,0,5,1
37,370627,0,6,1
37,370627,0,7,1
37,370629,0,1,1
37,370631,0,1,1
37,370634,0,1,1
37,370636,0,1,1
37,370637,0,1,1
37,370644,0,1,1
37,370647,0,1,1
37,370650,0,1,1
37,370665,0,1,1
37,370679,0,1,1
37,370685,0,1,1
37,370699,0,1,9
37,370699,0,2,9
37,370699,0,3,9
37,370702,0,1,1
37,370702,0,2,1
37,370704,0,1,1
37,370706,0,1,1
37,370707,0,1,1
37,370709,0,1,1
37,370709,0,2,1
37,370709,0,3,1
37,370709,0,4,1
37,370709,0,5,1
37,370717,0,1,1
37,370719,0,1,1
37,370740,0,1,1
37,370741,0,1,1
37,370744,0,1,1
37,370758,0,1,1
37,370762,0,1,2
37,370767,0,1,1
37,370772,0,1,1
37,370788,0,1,1
37,370790,0,1,1
37,370794,0,1,1
37,370809,0,1,1
37,370818,0,1,1
37,370828,0,1,1
37,370830,0,1,1
37,370847,0,1,1
37,370856,0,1,1
37,370859,0,1,1
37,370861,0,1,1
37,370870,0,1,1
37,370877,0,1,1
37,370878,0,1,1
37,370879,0,1,1
37,370881,0,1,1
37,370886,0,1,1
37,370895,0,1,1
37,370895,0,2,1
37,370897,0,1,1
37,370904,0,1,1
37,370907,0,1,1
37,370914,0,1,1
37,370918,0,1,1
37,370921,0,1,1
37,370922,0,1,1
37,370925,0,1,1
37,370928,0,1,1
37,370938,0,1,1
37,370949,0,1,1
37,370956,0,1,1
37,370959,0,1,1
37,370960,0,1,1
37,370965,0,1,1
37,370969,0,1,1
37,370970,0,1,1
37,370980,0,1,1
37,370986,0,1,1
37,370987,0,1,1
37,370988,0,1,1
37,371017,0,1,1
37,371020,0,1,1
37,371022,0,1,1
37,371023,0,1,1
37,371031,0,1,1
37,371033,0,1,1
37,371039,0,1,1
37,371042,0,1,1
37,371044,0,1,1
37,371047,0,1,1
37,371048,0,1,1
37,371049,0,1,1
37,371051,0,1,1
37,371054,0,1,1
37,371057,0,1,2
37,371062,0,1,1
37,371064,0,1,1
37,371067,0,1,1
37,371072,0,1,1
37,371077,0,1,1
37,371078,0,1,1
37,371091,0,1,1
37,371093,0,1,1
37,371095,0,1,1
37,371096,0,1,1
37,371102,0,1,1
37,371111,0,1,1
37,371115,0,1,1
37,371119,0,1,1
37,371122,0,1,1
37,371129,0,1,1
37,371130,0,1,1
37,371134,0,1,1
37,371135,0,1,1
37,371139,0,1,1
37,371144,0,1,1
37,371145,0,1,1
37,371149,0,1,1
37,371154,0,1,1
37,371161,0,1,1
37,371172,0,1,8
37,371190,0,1,1
37,371202,0,1,1
37,371207,0,1,1
37,371220,0,1,1
37,371223,0,1,1
37,371230,0,1,1
37,371239,0,1,1
37,371243,0,1,1
37,371248,0,1,3
37,371251,0,1,1
37,371261,0,1,7
37,371263,0,1,1
37,371266,0,1,1
37,371271,0,1,1
37,371272,0,1,1
37,371278,0,1,1
38,380050,0,1,8
38,380056,0,1,1
38,380067,0,1,1
38,380079,0,1,1
38,380094,0,1,1
38,380098,0,1,8
38,380099,0,1,1
38,380115,0,1,1
39,390003,0,1,1
39,390012,0,1,9
39,390020,0,1,1
39,390027,0,1,1
39,390046,0,1,1
39,390051,0,1,1
39,390053,0,1,1
39,390060,0,1,1
39,390077,0,1,1
